img_id;img_path;pred_bboxes;target_bboxes;ious;prompts
113;grasp_vlm_dataset/syringe4_jpg.rf.944ee00ea4bbe0886f062c88c0fc0508.jpg;{'index': [0.23529014587402344, 0.14144802856445313, 0.7484776611328126, 0.7770870361328125], 'thumb': [0.23865864562988282, 0.1410511474609375, 0.352451416015625, 0.2960224304199219]};{'thumb': {'x_1': 0.242, 'y_1': 0.142, 'x_2': 0.306, 'y_2': 0.2395}, 'index': {'x_1': 0.247, 'y_1': 0.17, 'x_2': 0.3525, 'y_2': 0.297}};{'index': 0.04107424197603538, 'thumb': 0.3538495848461289};[['Placement for index finger on the syringe'], ['Placement for thumb finger on the syringe']]
114;grasp_vlm_dataset/multimeter4_jpg.rf.321a3272a69e12d6d183733f06bd4144.jpg;{'left': [0.0, 0.0, 0.0, 0.0], 'right': [0.0, 0.0, 0.0, 0.0]};{'right': {'x_1': 0.719, 'y_1': 0.013, 'x_2': 0.868, 'y_2': 0.186}, 'left': {'x_1': 0.716, 'y_1': 0.152, 'x_2': 0.8385, 'y_2': 0.3665}};{'left': 0.0, 'right': 0.0};[['Area to grab safely with entire left hand on the multimeter with red and black leads'], ['Area near the green star to grab safely with entire right hand on the multimeter with red and black leads']]
115;grasp_vlm_dataset/nail_15_jpg.rf.c5daa9a911fc088daf6cea42189c3dda.jpg;{'index': [0.14059892272949218, 0.11391990661621093, 0.8784476318359375, 0.8598556518554688]};{'index': {'x_1': 0.405, 'y_1': 0.548, 'x_2': 0.4645, 'y_2': 0.585}};{'index': 0.0039999075073768936};[['Pressable surface for index finger on the nail gun']]
116;grasp_vlm_dataset/bowl_ball6_jpg.rf.6ff260c4862e199c47b5fa92733176dc.jpg;{'index': [0.1629888610839844, 0.24327891540527344, 0.9116737670898437, 0.8782667236328126], 'thumb': [0.1629888610839844, 0.24327891540527344, 0.9116737670898437, 0.8782667236328126]};{'index': {'x_1': 0.37, 'y_1': 0.267, 'x_2': 0.6615, 'y_2': 0.3565}, 'thumb': {'x_1': 0.243, 'y_1': 0.724, 'x_2': 0.3855, 'y_2': 0.817}};{'index': 0.05487785526596803, 'thumb': 0.02787618566697937};[['Placement for index finger on the bowling ball'], ['Placement for thumb finger on the bowling ball']]
117;grasp_vlm_dataset/rnd_door2_jpg.rf.85682450b8374f2c9fd77fbed8cfe531.jpg;{'hand': [0.18471174621582032, 0.30688397216796875, 0.34264886474609374, 0.46966705322265623]};{'handle': {'x_1': 0.184, 'y_1': 0.306, 'x_2': 0.3505, 'y_2': 0.4705}};{'hand': 0.938670856896676};[['Area to grab safely with entire hand on the door with a round handle']]
118;grasp_vlm_dataset/chainsaw10_jpg.rf.751d689955152e4b7c2d9b31b0104fb9.jpg;{'left': [0.0, 0.0, 0.0, 0.0], 'right': [0.0, 0.0, 0.0, 0.0]};{'right': {'x_1': 0.774, 'y_1': 0.202, 'x_2': 0.869, 'y_2': 0.3065}, 'left': {'x_1': 0.546, 'y_1': 0.063, 'x_2': 0.678, 'y_2': 0.7005}};{'left': 0.0, 'right': 0.0};[['Area to grab safely with entire left hand on the chainsaw'], ['Area near the green star to grab safely with entire right hand on the chainsaw']]
119;grasp_vlm_dataset/top_bar8_jpg.rf.ab263c3e7284caeabcbe9f1f7951b958.jpg;{'hand': [0.32567236328125, 0.4916239318847656, 0.6558392944335938, 0.532616455078125]};{'handle': {'x_1': 0.326, 'y_1': 0.162, 'x_2': 0.678, 'y_2': 0.2155}};{'hand': 0.0};[['Area to grab safely with entire hand on the top drawer with a horizontal bar handle']]
120;grasp_vlm_dataset/darts2_jpg.rf.0d3a2b36e9bbcc0321ba939067fbe4ad.jpg;{'index': [0.22603297424316407, 0.08011795806884765, 0.4855876159667969, 0.46693621826171877], 'thumb': [0.22603297424316407, 0.08011795806884765, 0.4855876159667969, 0.46693621826171877]};{'index': {'x_1': 0.441, 'y_1': 0.358, 'x_2': 0.4805, 'y_2': 0.4475}, 'thumb': {'x_1': 0.415, 'y_1': 0.384, 'x_2': 0.471, 'y_2': 0.462}};{'index': 0.03521148682050794, 'thumb': 0.04350577029403259};[['Placement for index finger on the dart'], ['Placement for thumb finger on the dart']]
121;grasp_vlm_dataset/lever_handle10_jpg.rf.729f9985f377ce86b56bb5ce68667341.jpg;{'hand': [0.1514116973876953, 0.11307130432128906, 0.8572902221679688, 0.861400146484375]};{'handle': {'x_1': 0.468, 'y_1': 0.4, 'x_2': 0.5595, 'y_2': 0.4595}};{'hand': 0.01030660438744437};[['Area to grab safely with entire hand on the door with a horizontal lever handle']]
122;grasp_vlm_dataset/wacker_19_jpg.rf.8ab51c8473e66c4946de24dabac3ba0c.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.573, 'y_1': 0.48, 'x_2': 0.6, 'y_2': 0.4945}};{'index': 0.0};[['Pressable surface for index finger on the weed wacker']]
123;grasp_vlm_dataset/can_opener17_jpg.rf.fc9ae25083d1f032c89eb0bc70115d71.jpg;{'left': [0.3731445617675781, 0.16537081909179688, 0.592205810546875, 0.8067161865234375], 'right': [0.3731445617675781, 0.16537081909179688, 0.592205810546875, 0.8067161865234375]};{'right': {'x_1': 0.434, 'y_1': 0.249, 'x_2': 0.5765, 'y_2': 0.3635}, 'left': {'x_1': 0.378, 'y_1': 0.418, 'x_2': 0.594, 'y_2': 0.8055}};{'left': 0.5878974586477393, 'right': 0.11613492127018266};[['Area near the green star to grab safely with entire left hand on the can opener'], ['Area to grab safely with entire right hand on the can opener']]
124;grasp_vlm_dataset/scissors18_jpg.rf.767a8060d4f67ab73607be0dd5c5f99a.jpg;{'index': [0.3089146118164062, 0.08861923217773438, 0.6836600341796875, 0.83643994140625], 'thumb': [0.30907449340820314, 0.06271109771728516, 0.68335205078125, 0.81164501953125]};{'thumb': {'x_1': 0.335, 'y_1': 0.129, 'x_2': 0.4585, 'y_2': 0.239}, 'index': {'x_1': 0.54, 'y_1': 0.099, 'x_2': 0.6565, 'y_2': 0.269}};{'index': 0.07067096513995128, 'thumb': 0.04846434577371139};[['Placement for index finger on the pair of scissors'], ['Placement for thumb finger on the pair of scissors']]
125;grasp_vlm_dataset/nail_3_jpg.rf.a6a6d9284e1a4667a55b39c233e0b885.jpg;{'index': [0.16353135681152345, 0.19073855590820313, 0.9119508056640625, 0.9287744750976562]};{'index': {'x_1': 0.469, 'y_1': 0.445, 'x_2': 0.5655, 'y_2': 0.467}};{'index': 0.0038435048242440747};[['Pressable surface for index finger on the nail gun']]
126;grasp_vlm_dataset/rnd_door1_jpg.rf.449b65f73f2722a0d9dda83d4a44deb5.jpg;{'hand': [0.14188142395019532, 0.15070643615722656, 0.15674415588378907, 0.20033012390136717]};{'handle': {'x_1': 0.698, 'y_1': 0.58, 'x_2': 0.739, 'y_2': 0.615}};{'hand': 0.0};[['Area to grab safely with entire hand on the door with a round handle']]
127;grasp_vlm_dataset/wacker_10_jpg.rf.8a910a97615dcdaef321319868f9c7b5.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.777, 'y_1': 0.488, 'x_2': 0.835, 'y_2': 0.5555}};{'index': 0.0};[['Pressable surface for index finger on the weed wacker']]
128;grasp_vlm_dataset/drill_1_jpg.rf.435014de574692be4bd55fe9d5f2f7f5.jpg;{'index': [0.3743447265625, 0.21677809143066407, 0.6278322143554688, 0.7923727416992188]};{'index': {'x_1': 0.48, 'y_1': 0.423, 'x_2': 0.5375, 'y_2': 0.4725}};{'index': 0.01950741698736313};[['Pressable surface for index finger on the power drill']]
129;grasp_vlm_dataset/solder_11_jpg.rf.61a9b0a78f8d7344ec0a94a9e44348df.jpg;{'hand': [0.18325477600097656, 0.06568763732910156, 0.9105392456054687, 0.8115108642578125]};{'handle': {'x_1': 0.641, 'y_1': 0.121, 'x_2': 0.896, 'y_2': 0.4135}};{'hand': 0.13750732473263497};[['Area to grab safely with entire hand on the soldering iron']]
130;grasp_vlm_dataset/glue_7_jpg.rf.524b1983d4e2515f07237ccbd9eb3b5f.jpg;{'index': [0.2992934875488281, 0.1936707000732422, 0.44150616455078123, 0.47069869995117186]};{'index': {'x_1': 0.548, 'y_1': 0.476, 'x_2': 0.568, 'y_2': 0.5815}};{'index': 0.0};[['Pressable surface for index finger on the glue gun']]
131;grasp_vlm_dataset/multimeter5_jpg.rf.7c808d0578c14aab7cf77201da754808.jpg;{'left': [0.14004396057128907, 0.11325986480712891, 0.881379150390625, 0.8607589111328126], 'right': [0.14004396057128907, 0.11325986480712891, 0.881379150390625, 0.8607589111328126]};{'right': {'x_1': 0.16, 'y_1': 0.577, 'x_2': 0.5155, 'y_2': 0.6845}, 'left': {'x_1': 0.126, 'y_1': 0.337, 'x_2': 0.383, 'y_2': 0.588}};{'left': 0.10935088040843788, 'right': 0.06896405834922871};[['Area to grab safely with entire left hand on the multimeter with red and black leads'], ['Area near the green star to grab safely with entire right hand on the multimeter with red and black leads']]
132;grasp_vlm_dataset/shovel10_jpg.rf.a851d52ea1d80dd9a37ee89f8ab5fd07.jpg;{'left': [0.16448338317871095, 0.16425259399414063, 0.9110582275390625, 0.911259033203125], 'right': [0.22385372924804686, 0.5676109619140625, 0.3104256286621094, 0.653386962890625]};{'right': {'x_1': 0.427, 'y_1': 0.443, 'x_2': 0.511, 'y_2': 0.7885}, 'left': {'x_1': 0.344, 'y_1': 0.152, 'x_2': 0.5275, 'y_2': 0.2325}};{'left': 0.022365426397894503, 'right': 0.0};[['Area to grab safely with entire left hand on the shovel'], ['Area near the green star to grab safely with entire right hand on the shovel']]
133;grasp_vlm_dataset/chainsaw16_jpg.rf.5bcb391b6f3b2485e596cd67e113b5b8.jpg;{'left': [0.00035028457641601564, 4.9591064453125e-06, 0.5817122802734375, 0.31529736328125], 'right': [0.0, 0.0, 0.0, 0.0]};{'left': {'x_1': 0.139, 'y_1': 0.382, 'x_2': 0.3155, 'y_2': 0.4925}, 'right': {'x_1': 0.442, 'y_1': 0.172, 'x_2': 0.573, 'y_2': 0.3995}};{'left': 0.0, 'right': 0.0};[['Area near the green star to grab safely with entire left hand on the chainsaw'], ['Area to grab safely with entire right hand on the chainsaw']]
134;grasp_vlm_dataset/top_bar6_jpg.rf.ed95d1fbc5c4f9b6e6eacd8da23c17ad.jpg;{'hand': [0.24953187561035156, 0.3357304382324219, 0.7568182983398437, 0.8853832397460938]};{'handle': {'x_1': 0.546, 'y_1': 0.452, 'x_2': 0.636, 'y_2': 0.4805}};{'hand': 0.009199107304666552};[['Area to grab safely with entire hand on the top drawer with a horizontal bar handle']]
135;grasp_vlm_dataset/bow13_jpg.rf.61ec96aa8ae181f31ecaf61633dc3155.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.63, 'y_1': 0.667, 'x_2': 0.7125, 'y_2': 0.7845}, 'thumb': {'x_1': 0.673, 'y_1': 0.753, 'x_2': 0.7125, 'y_2': 0.811}};{'index': 0.0, 'thumb': 0.0};[['Placement for index finger on the violin bow'], ['Placement for thumb finger on the violin bow']]
136;grasp_vlm_dataset/vertical_bar13_jpg.rf.f170b845f44c14eabc532996c7602273.jpg;{'hand': [0.5275545043945312, 0.3170001220703125, 0.5599095458984376, 0.35026495361328125]};{'handle': {'x_1': 0.511, 'y_1': 0.405, 'x_2': 0.546, 'y_2': 0.4735}};{'hand': 0.0};[['Area to grab safely with entire hand on the door with a vertical bar handle']]
137;grasp_vlm_dataset/solder_5_jpg.rf.aeacdfb866d8162a9184f451f439dc39.jpg;{'hand': [0.5212894287109375, 0.1651131591796875, 0.9341560668945312, 0.8656917114257813]};{'handle': {'x_1': 0.569, 'y_1': 0.473, 'x_2': 0.6365, 'y_2': 0.7395}};{'hand': 0.06219197628140254};[['Area to grab safely with entire hand on the soldering iron']]
138;grasp_vlm_dataset/chainsaw20_jpg.rf.dc1c3fc43d94cbf06b490361708ed579.jpg;{'left': [0.0, 0.0, 0.0, 0.0], 'right': [0.0, 0.0, 0.0, 0.0]};{'right': {'x_1': 0.394, 'y_1': 0.296, 'x_2': 0.4945, 'y_2': 0.33}, 'left': {'x_1': 0.22, 'y_1': 0.317, 'x_2': 0.418, 'y_2': 0.4045}};{'left': 0.0, 'right': 0.0};[['Area near the green star to grab safely with entire left hand on the chainsaw'], ['Area to grab safely with entire right hand on the chainsaw']]
139;grasp_vlm_dataset/lever_handle2_jpg.rf.32fd38f14cd1195fd5d20ff4c2b11e66.jpg;{'hand': [0.391595947265625, 0.5753720703125, 0.4816246032714844, 0.601315673828125]};{'handle': {'x_1': 0.41, 'y_1': 0.583, 'x_2': 0.487, 'y_2': 0.5945}};{'hand': 0.3435612735271084};[['Area to grab safely with entire hand on the door with a horizontal lever handle']]
140;grasp_vlm_dataset/rnd_door16_jpg.rf.3fd7d52f22bb533bc876da2b5e186531.jpg;{'hand': [0.6767123413085937, 0.9484081420898437, 0.7199823608398438, 1.0]};{'handle': {'x_1': 0.69, 'y_1': 0.947, 'x_2': 0.721, 'y_2': 1.0}};{'hand': 0.6642999571896028};[['Area to grab safely with entire hand on the door with a round handle']]
141;grasp_vlm_dataset/syringe16_jpg.rf.8c9423a1449e8f8ced46f9651e5818ca.jpg;{'index': [0.21526063537597656, 0.46499462890625, 0.8720640258789063, 0.5636467895507813], 'thumb': [0.11873922729492188, 0.45710040283203124, 0.8363128051757812, 0.5999173583984375]};{'thumb': {'x_1': 0.128, 'y_1': 0.488, 'x_2': 0.163, 'y_2': 0.5815}, 'index': {'x_1': 0.216, 'y_1': 0.454, 'x_2': 0.248, 'y_2': 0.608}};{'index': 0.04742450266849791, 'thumb': 0.031932538560746744};[['Placement for index finger on the syringe'], ['Placement for thumb finger on the syringe']]
142;grasp_vlm_dataset/drill_0_jpg.rf.ba4c73b312f6c2ad5dd8cd418de04264.jpg;{'index': [0.16404112243652344, 0.11519291687011719, 0.91002197265625, 0.8458171997070313]};{'index': {'x_1': 0.437, 'y_1': 0.391, 'x_2': 0.53, 'y_2': 0.469}};{'index': 0.013309317026045351};[['Pressable surface for index finger on the power drill']]
143;grasp_vlm_dataset/wacker_2_jpg.rf.466b5868a2a12b97e0c5bcdcb4a911bb.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.455, 'y_1': 0.613, 'x_2': 0.4885, 'y_2': 0.6445}};{'index': 0.0};[['Pressable surface for index finger on the weed wacker']]
144;grasp_vlm_dataset/scissors8_jpg.rf.472fbb17cf2f677597f975b808994efc.jpg;{'index': [0.38417877197265626, 0.49612481689453125, 0.6354511108398437, 1.0], 'thumb': [0.16337420654296875, 0.08854696655273438, 0.91173974609375, 0.8027265014648437]};{'thumb': {'x_1': 0.748, 'y_1': 0.45, 'x_2': 0.9065, 'y_2': 0.581}, 'index': {'x_1': 0.417, 'y_1': 0.666, 'x_2': 0.5935, 'y_2': 0.965}};{'index': 0.41681970974595767, 'thumb': 0.03884895847090705};[['Placement for index finger on the pair of scissors'], ['Placement for thumb finger on the pair of scissors']]
145;grasp_vlm_dataset/bowl_ball14_jpg.rf.7383601fda4050c565c1fb4127ce41b3.jpg;{'index': [0.8701607666015625, 0.829857666015625, 1.0, 1.0], 'thumb': [0.8701607666015625, 0.829857666015625, 1.0, 1.0]};{'index': {'x_1': 0.508, 'y_1': 0.394, 'x_2': 0.7045, 'y_2': 0.4515}, 'thumb': {'x_1': 0.464, 'y_1': 0.606, 'x_2': 0.565, 'y_2': 0.641}};{'index': 0.0, 'thumb': 0.0};[['Placement for index finger on the bowling ball'], ['Placement for thumb finger on the bowling ball']]
146;grasp_vlm_dataset/shovel11_jpg.rf.2bd7feed145657ccfceefe65a99f3f2f.jpg;{'left': [0.19877378845214844, 0.8241893920898438, 0.2473153839111328, 0.90737109375], 'right': [0.08800857543945312, 0.3028438720703125, 0.8302293701171874, 0.7411546630859375]};{'left': {'x_1': 0.046, 'y_1': 0.374, 'x_2': 0.0965, 'y_2': 0.662}, 'right': {'x_1': 0.444, 'y_1': 0.46, 'x_2': 0.66, 'y_2': 0.5745}};{'left': 0.0, 'right': 0.07602281681856256};[['Area near the green star to grab safely with entire left hand on the shovel'], ['Area to grab safely with entire right hand on the shovel']]
147;grasp_vlm_dataset/lever_handle14_jpg.rf.2ef9240c074aef275eeceb0e3583c305.jpg;{'hand': [0.30523687744140626, 0.5558870849609375, 0.37015194702148435, 0.57956103515625]};{'handle': {'x_1': 0.31, 'y_1': 0.563, 'x_2': 0.3725, 'y_2': 0.5725}};{'hand': 0.36652077075586753};[['Area to grab safely with entire hand on the door with a horizontal lever handle']]
148;grasp_vlm_dataset/drill_8_jpg.rf.0e9e374530ed9dab0955f40cd3b6ac75.jpg;{'index': [0.0644674301147461, 0.12626522064208984, 0.8084972534179687, 0.8409574584960937]};{'index': {'x_1': 0.459, 'y_1': 0.439, 'x_2': 0.495, 'y_2': 0.509}};{'index': 0.004739048261869647};[['Pressable surface for index finger on the power drill']]
149;grasp_vlm_dataset/allen_17_jpg.rf.fee357f14795a45bb4d02e7443df8204.jpg;{'hand': [0.09052884674072266, 0.3514493408203125, 0.7852096557617188, 0.7118914184570313]};{'handle': {'x_1': 0.421, 'y_1': 0.354, 'x_2': 0.7885, 'y_2': 0.579}};{'hand': 0.3263104756011556};[['Area to grab safely with entire hand on the allen key']]
150;grasp_vlm_dataset/allen_6_jpg.rf.c65ff82a152e9faf8d2f43fa129c9963.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'handle': {'x_1': 0.292, 'y_1': 0.144, 'x_2': 0.7985, 'y_2': 0.302}};{'hand': 0.0};[['Area to grab safely with entire hand on the allen key']]
151;grasp_vlm_dataset/wrench_6_jpg.rf.4e8676d4832153540267a96a78ae2c6f.jpg;{'hand': [0.16369776916503906, 0.24201705932617187, 0.9116737670898437, 0.9857542114257812]};{'handle': {'x_1': 0.305, 'y_1': 0.097, 'x_2': 0.966, 'y_2': 0.6055}};{'hand': 0.3281967695238338};[['Area to grab safely with entire hand on the wrench']]
152;grasp_vlm_dataset/bow11_jpg.rf.b5efed0e65f8331f4bd64202db7d38a0.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.785, 'y_1': 0.2, 'x_2': 0.848, 'y_2': 0.2595}, 'thumb': {'x_1': 0.809, 'y_1': 0.183, 'x_2': 0.84, 'y_2': 0.214}};{'index': 0.0, 'thumb': 0.0};[['Placement for index finger on the violin bow'], ['Placement for thumb finger on the violin bow']]
153;grasp_vlm_dataset/top_bar7_jpg.rf.c1a65f421d3e8ba6288e93fce966c145.jpg;{'hand': [0.42284359741210936, 0.7430844116210937, 0.5280958251953125, 0.7900647583007813]};{'handle': {'x_1': 0.39, 'y_1': 0.358, 'x_2': 0.55, 'y_2': 0.3925}};{'hand': 0.0};[['Area to grab safely with entire hand on the top drawer with a horizontal bar handle']]
154;grasp_vlm_dataset/multimeter17_jpg.rf.eba4e4c8cacf37f6930815055898aa22.jpg;{'left': [0.0639903564453125, 0.23814356994628907, 0.8115824584960938, 0.9866180419921875], 'right': [0.0639903564453125, 0.23814356994628907, 0.8115824584960938, 0.9866180419921875]};{'left': {'x_1': 0.35, 'y_1': 0.244, 'x_2': 0.411, 'y_2': 0.565}, 'right': {'x_1': 0.67, 'y_1': 0.238, 'x_2': 0.7295, 'y_2': 0.577}};{'left': 0.034993966375944124, 'right': 0.03603166819184413};[['Area near the green star to grab safely with entire left hand on the multimeter with red and black leads'], ['Area to grab safely with entire right hand on the multimeter with red and black leads']]
155;grasp_vlm_dataset/solder_10_jpg.rf.b9d560d90e1b1dfc452fbed7c535edd6.jpg;{'hand': [0.21380833435058594, 0.28870672607421877, 0.96118603515625, 0.9987777709960938]};{'handle': {'x_1': 0.065, 'y_1': 0.494, 'x_2': 0.552, 'y_2': 0.863}};{'hand': 0.21310176976764464};[['Area to grab safely with entire hand on the soldering iron']]
156;grasp_vlm_dataset/darts9_jpg.rf.0e86bcfc018e6725a57ffd620eea9dd2.jpg;{'index': [0.0856552505493164, 0.1632639465332031, 0.291549560546875, 0.354533447265625], 'thumb': [0.0856552505493164, 0.1632639465332031, 0.291549560546875, 0.354533447265625]};{'index': {'x_1': 0.397, 'y_1': 0.354, 'x_2': 0.5185, 'y_2': 0.418}, 'thumb': {'x_1': 0.372, 'y_1': 0.383, 'x_2': 0.5085, 'y_2': 0.438}};{'index': 0.0, 'thumb': 0.0};[['Placement for index finger on the dart'], ['Placement for thumb finger on the dart']]
157;grasp_vlm_dataset/shovel14_jpg.rf.4ca1e8dd85c89628f71681399c1b7520.jpg;{'left': [0.13854489135742187, 0.1380460968017578, 0.8867592163085938, 0.8861819458007812], 'right': [0.1388843994140625, 0.11322095489501953, 0.886800048828125, 0.86130419921875]};{'left': {'x_1': 0.062, 'y_1': 0.84, 'x_2': 0.1805, 'y_2': 0.9535}, 'right': {'x_1': 0.122, 'y_1': 0.392, 'x_2': 0.6135, 'y_2': 0.892}};{'left': 0.0033916378300431517, 'right': 0.38237547453531306};[['Area near the green star to grab safely with entire left hand on the shovel'], ['Area to grab safely with entire right hand on the shovel']]
158;grasp_vlm_dataset/bowl_ball12_jpg.rf.8ffcd1332ffaf7ad15d4baed4d1dffbe.jpg;{'index': [0.44724179077148435, 0.6802827758789063, 0.9353713989257812, 0.9704595947265625], 'thumb': [0.44785385131835936, 0.6803565673828125, 0.93272021484375, 0.9710339965820313]};{'thumb': {'x_1': 0.658, 'y_1': 0.909, 'x_2': 0.7415, 'y_2': 0.949}, 'index': {'x_1': 0.598, 'y_1': 0.709, 'x_2': 0.7645, 'y_2': 0.749}};{'index': 0.04701932202319096, 'thumb': 0.02369807661800246};[['Placement for index finger on the bowling ball'], ['Placement for thumb finger on the bowling ball']]
159;grasp_vlm_dataset/lever_handle6_jpg.rf.0838c9bca5d8051dc47a81fd5ea8bc18.jpg;{'hand': [0.46728097534179686, 0.6835775146484375, 0.5501688232421875, 0.7195850830078125]};{'handle': {'x_1': 0.471, 'y_1': 0.7, 'x_2': 0.549, 'y_2': 0.716}};{'hand': 0.41814790740387353};[['Area to grab safely with entire hand on the door with a horizontal lever handle']]
160;grasp_vlm_dataset/rnd_door14_jpg.rf.231d2ba72a29002bd208364433cfcf59.jpg;{'hand': [0.5249833374023437, 0.5804166259765625, 0.5663368530273437, 0.6086637573242187]};{'handle': {'x_1': 0.523, 'y_1': 0.582, 'x_2': 0.56, 'y_2': 0.6085}};{'hand': 0.7601862254210769};[['Area to grab safely with entire hand on the door with a round handle']]
161;grasp_vlm_dataset/can_opener12_jpg.rf.22f6ab1a42efc640e2ea943eb35ac726.jpg;{'left': [0.2961224365234375, 0.6533540649414062, 0.6296077880859375, 0.9463651733398437], 'right': [0.4841070861816406, 0.8415223999023438, 0.5209083251953125, 0.892158935546875]};{'right': {'x_1': 0.427, 'y_1': 0.028, 'x_2': 0.702, 'y_2': 0.63}, 'left': {'x_1': 0.297, 'y_1': 0.66, 'x_2': 0.5525, 'y_2': 0.9295}};{'left': 0.7046749389745328, 'right': 0.0};[['Area near the green star to grab safely with entire left hand on the can opener'], ['Area to grab safely with entire right hand on the can opener']]
162;grasp_vlm_dataset/hammer_1_jpg.rf.8831351caa1386445ee1fac912d299a8.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'handle': {'x_1': 0.421, 'y_1': 0.462, 'x_2': 0.566, 'y_2': 0.942}};{'hand': 0.0};[['Area to grab safely with entire hand on the hammer']]
163;grasp_vlm_dataset/drill_9_jpg.rf.8af7cd1c458bcf01feae4d5308c67569.jpg;{'index': [0.04204039764404297, 0.16379312133789062, 0.7428081665039062, 0.9098348999023438]};{'index': {'x_1': 0.478, 'y_1': 0.46, 'x_2': 0.5015, 'y_2': 0.535}};{'index': 0.0033712569767508234};[['Pressable surface for index finger on the power drill']]
164;grasp_vlm_dataset/bolt_cutters13_jpeg.rf.4a898956ad25d30002734ef4fda5d7c8.jpg;{'left': [0.13804054260253906, 0.11339824676513671, 0.8871641235351563, 0.8569274291992187], 'right': [0.13804054260253906, 0.11339824676513671, 0.8871641235351563, 0.8569274291992187]};{'left': {'x_1': 0.607, 'y_1': 0.182, 'x_2': 1.0, 'y_2': 0.567}, 'right': {'x_1': 0.396, 'y_1': 0.106, 'x_2': 0.8375, 'y_2': 0.434}};{'left': 0.17964112384985098, 'right': 0.25264212597923624};[['Area near the green star to grab safely with entire left hand on the bolt cutters'], ['Area to grab safely with entire right hand on the bolt cutters']]
165;grasp_vlm_dataset/top_rnd4_jpg.rf.1695a634ce6d4dd9aaeba81aed3dd1aa.jpg;{'hand': [0.027976560592651366, 0.3950361328125, 0.6196831665039062, 1.0]};{'handle': {'x_1': 0.407, 'y_1': 0.575, 'x_2': 0.444, 'y_2': 0.6135}};{'hand': 0.003979482502790859};[['Area to grab safely with entire hand on the top drawer with a round handle']]
166;grasp_vlm_dataset/screwdriver_13_jpg.rf.139c780051664ae63854eab4ce1922be.jpg;{'hand': [0.20917498779296875, 0.1408948211669922, 0.833487548828125, 0.8861463012695312]};{'handle': {'x_1': 0.212, 'y_1': 0.147, 'x_2': 0.5405, 'y_2': 0.5245}};{'hand': 0.26653080420440933};[['Area to grab safely with entire hand on the screwdriver']]
167;grasp_vlm_dataset/shovel9_jpg.rf.4c31fd622f54fc92f86041fb62cceff3.jpg;{'left': [0.11321065521240234, 0.16427682495117188, 0.8618490600585937, 0.8908506469726563], 'right': [0.29626858520507815, 0.6224544067382812, 0.3694698181152344, 0.7177800903320313]};{'left': {'x_1': 0.006, 'y_1': 0.152, 'x_2': 0.113, 'y_2': 0.234}, 'right': {'x_1': 0.162, 'y_1': 0.256, 'x_2': 0.5305, 'y_2': 0.5435}};{'left': 0.0, 'right': 0.0};[['Area to grab safely with entire left hand on the shovel'], ['Area near the green star to grab safely with entire right hand on the shovel']]
168;grasp_vlm_dataset/syringe6_jpg.rf.d70a0897d3502ec98df645daabc7089c.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'thumb': {'x_1': 0.713, 'y_1': 0.127, 'x_2': 0.8495, 'y_2': 0.1835}, 'index': {'x_1': 0.434, 'y_1': 0.329, 'x_2': 0.75, 'y_2': 0.416}};{'index': 0.0, 'thumb': 0.0};[['Placement for index finger on the syringe'], ['Placement for thumb finger on the syringe']]
169;grasp_vlm_dataset/saw_8_jpg.rf.4c343d7ad4d81a4f99bfc448c5bf18df.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.424, 'y_1': 0.219, 'x_2': 0.4615, 'y_2': 0.278}};{'index': 0.0};[['Pressable surface for index finger on the circular saw']]
170;grasp_vlm_dataset/nail_13_jpg.rf.d4d08a31aec7bb160c2581e49be92096.jpg;{'index': [0.25974908447265627, 0.1469585418701172, 0.9043291015625, 0.8843939819335938]};{'index': {'x_1': 0.431, 'y_1': 0.548, 'x_2': 0.4475, 'y_2': 0.593}};{'index': 0.001562052459614681};[['Pressable surface for index finger on the nail gun']]
171;grasp_vlm_dataset/hammer_12_jpg.rf.db41f3ed9ddd7ce1779e4e157c0a114c.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'handle': {'x_1': 0.38, 'y_1': 0.525, 'x_2': 0.4485, 'y_2': 0.817}};{'hand': 0.0};[['Area to grab safely with entire hand on the hammer']]
172;grasp_vlm_dataset/saw_6_jpg.rf.e9269da0475a0a2a3b47c5092bd0fbeb.jpg;{'index': [0.13869419860839843, 0.14751280212402343, 0.8864908447265625, 0.8695831298828125]};{'index': {'x_1': 0.463, 'y_1': 0.242, 'x_2': 0.501, 'y_2': 0.317}};{'index': 0.0052781514576130725};[['Pressable surface for index finger on the circular saw']]
