img_id;img_path;pred_bboxes;target_bboxes;ious;prompts
128;grasp_vlm_dataset/shovel12_cleanup_jpg.rf.3b12e3cf54c81e017f08a50f37095ff7.jpg;{'hand1': [0.23478312683105468, 0.16250375366210937, 0.8205182495117187, 0.7938867797851562], 'hand2': [0.23478312683105468, 0.16250375366210937, 0.8205182495117187, 0.7938867797851562]};{'hand1': {'x_1': 0.414, 'y_1': 0.213, 'x_2': 0.7425, 'y_2': 0.609}, 'hand2': {'x_1': 0.656, 'y_1': 0.165, 'x_2': 0.815, 'y_2': 0.2475}};{'hand1': 0.35175185056636615, 'hand2': 0.03546965007613659};[['Where one entire hand can grab the shovel safely'], ['Where another entire hand can grab the shovel safely']]
129;grasp_vlm_dataset/wacker_10_jpg.rf.8a910a97615dcdaef321319868f9c7b5.jpg;{'index': [0.40965386962890626, 0.22258868408203125, 0.450429931640625, 0.3382409973144531]};{'index': {'x_1': 0.777, 'y_1': 0.488, 'x_2': 0.835, 'y_2': 0.5555}};{'index': 0.0};[['Where the index finger can press on the weed wacker safely']]
130;grasp_vlm_dataset/wrench_16_jpg.rf.12243ea8b26ceccdd1e8319ebcf2e0f0.jpg;{'hand': [0.06932091522216798, 0.2769834289550781, 0.8650575561523437, 0.7383617553710937]};{'handle': {'x_1': 0.27, 'y_1': 0.277, 'x_2': 0.863, 'y_2': 0.6205}};{'hand': 0.5548235529203653};[['Where an entire hand can grab the wrench safely']]
131;grasp_vlm_dataset/glue_8_jpg.rf.ed88b2b6948bda44e75188b61fd46f35.jpg;{'index': [0.05022835922241211, 0.15098097229003907, 0.822302734375, 0.8418119506835937]};{'index': {'x_1': 0.541, 'y_1': 0.519, 'x_2': 0.5635, 'y_2': 0.6}};{'index': 0.0034169340319664112};[['Where the index finger can press on the glue gun safely']]
132;grasp_vlm_dataset/shovel6_cleanup_jpg.rf.4cdcccc6f7f22e2f8d25605bdccab048.jpg;{'hand1': [0.425342041015625, 0.11793267822265625, 0.58019775390625, 0.7995887451171875], 'hand2': [0.425342041015625, 0.11793267822265625, 0.58019775390625, 0.7995887451171875]};{'hand1': {'x_1': 0.485, 'y_1': 0.324, 'x_2': 0.525, 'y_2': 0.631}, 'hand2': {'x_1': 0.437, 'y_1': 0.117, 'x_2': 0.5665, 'y_2': 0.1525}};{'hand1': 0.11633377754702609, 'hand2': 0.04235906065690641};[['Where one entire hand can grab the shovel safely'], ['Where another entire hand can grab the shovel safely']]
133;grasp_vlm_dataset/glue_10_jpg.rf.24229314b8195dec5efb1d23248a1a10.jpg;{'index': [0.4580364685058594, 0.0014444828033447266, 0.7598447265625, 0.4925772705078125]};{'index': {'x_1': 0.424, 'y_1': 0.501, 'x_2': 0.5295, 'y_2': 0.6355}};{'index': 0.0};[['Where the index finger can press on the glue gun safely']]
134;grasp_vlm_dataset/saw_3_jpg.rf.ad4e2276b34ec00dab9465a14fd8f064.jpg;{'index': [0.1896412353515625, 0.0013764381408691406, 0.9109627685546875, 0.5945368041992187]};{'index': {'x_1': 0.405, 'y_1': 0.181, 'x_2': 0.443, 'y_2': 0.2265}};{'index': 0.00404104765151494};[['Where the index finger can press on the circular saw safely']]
135;grasp_vlm_dataset/rnd_door13_jpg.rf.ae363c424ddbf2d4d88e5f2b6f4efdb8.jpg;{'hand': [0.0005253314971923828, 0.0, 0.78040576171875, 0.9848472900390625]};{'handle': {'x_1': 0.423, 'y_1': 0.417, 'x_2': 0.6295, 'y_2': 0.638}};{'hand': 0.05941764201530373};[['Where an entire hand can grab the door with a round handle safely']]
136;grasp_vlm_dataset/darts19_jpg.rf.6029ff9335d6fa4f90a81125412346d8.jpg;{'index': [0.0, 0.2718846435546875, 0.44767071533203123, 0.5428069458007813], 'thumb': [0.0, 0.2718846435546875, 0.44767071533203123, 0.5428069458007813]};{'index': {'x_1': 0.0, 'y_1': 0.291, 'x_2': 0.4265, 'y_2': 0.467}, 'thumb': {'x_1': 0.0, 'y_1': 0.415, 'x_2': 0.409, 'y_2': 0.537}};{'index': 0.6189110835285683, 'thumb': 0.41141459615672643};[['Placement for index finger on the dart'], ['Placement for thumb finger on the dart']]
137;grasp_vlm_dataset/bolt_cutters12_cleanup_jpeg.rf.4a15d0887585da2e5d7646036bce2d48.jpg;{'hand1': [0.21089849853515624, 0.13285447692871094, 0.9715204467773437, 0.4522286071777344], 'hand2': [0.21089849853515624, 0.13285447692871094, 0.9715204467773437, 0.4522286071777344]};{'hand1': {'x_1': 0.796, 'y_1': 0.643, 'x_2': 0.9925, 'y_2': 0.8215}, 'hand2': {'x_1': 0.783, 'y_1': 0.134, 'x_2': 0.971, 'y_2': 0.333}};{'hand1': 0.0, 'hand2': 0.15400766552491144};[['Where one entire hand can grab the bolt cutters safely'], ['Where another entire hand can grab the bolt cutters safely']]
138;grasp_vlm_dataset/lever_handle7_jpg.rf.fd99b97487f1509ef8943f9e968cee53.jpg;{'hand': [0.39389794921875, 0.5616121215820312, 0.4756994934082031, 0.5826053466796876]};{'handle': {'x_1': 0.421, 'y_1': 0.563, 'x_2': 0.48, 'y_2': 0.5815}};{'hand': 0.5631786794032516};[['Where an entire hand can grab the door with a horizontal lever handle safely']]
139;grasp_vlm_dataset/bot_rnd4_jpg.rf.76c8799a9e03f401270000dc4691e1e3.jpg;{'hand': [0.0011666297912597656, 0.5273414916992187, 0.9993570556640625, 1.0]};{'handle': {'x_1': 0.409, 'y_1': 0.701, 'x_2': 0.537, 'y_2': 0.815}};{'hand': 0.03092814985431698};[['Where an entire hand can grab the bottom drawer with a round handle safely']]
140;grasp_vlm_dataset/syringe13_jpg.rf.53e198c3e36d6e5ed9ea63159a03560e.jpg;{'index': [0.46842938232421877, 0.05992276763916016, 0.5602159423828125, 0.2829853515625], 'thumb': [0.46842938232421877, 0.05992276763916016, 0.5602159423828125, 0.2829853515625]};{'index': {'x_1': 0.414, 'y_1': 0.779, 'x_2': 0.7055, 'y_2': 0.8275}, 'thumb': {'x_1': 0.478, 'y_1': 0.896, 'x_2': 0.6565, 'y_2': 0.942}};{'index': 0.0, 'thumb': 0.0};[['Placement for index finger on the syringe'], ['Placement for thumb finger on the syringe']]
141;grasp_vlm_dataset/wacker_4_jpg.rf.15a736a71eeb7d9dfdbb844dd9933428.jpg;{'index': [0.4814267883300781, 0.06618895721435547, 0.571901123046875, 0.4338569641113281]};{'index': {'x_1': 0.485, 'y_1': 0.539, 'x_2': 0.505, 'y_2': 0.58}};{'index': 0.0};[['Where the index finger can press on the weed wacker safely']]
142;grasp_vlm_dataset/allen_11_jpg.rf.2b8fb086f4e451a865876d6fc703212d.jpg;{'hand': [0.32595474243164063, 0.05503542709350586, 0.8720765991210937, 0.9599388427734376]};{'handle': {'x_1': 0.329, 'y_1': 0.06, 'x_2': 0.761, 'y_2': 0.174}};{'hand': 0.09965447661464191};[['Where an entire hand can grab the allen key safely']]
143;grasp_vlm_dataset/drill_10_jpg.rf.630a7c5082ccf4850afde2ebfcc67798.jpg;{'index': [0.9079152221679687, 0.46399923706054685, 1.0, 0.5479938354492188]};{'index': {'x_1': 0.466, 'y_1': 0.406, 'x_2': 0.4885, 'y_2': 0.4695}};{'index': 0.0};[['Where the index finger can press on the power drill safely']]
144;grasp_vlm_dataset/nail_19_jpg.rf.bf96fd2debcd76e68c8d33fbaa35dbff.jpg;{'index': [0.9122734375, 0.15004420471191407, 0.9800802612304688, 0.2383282012939453]};{'index': {'x_1': 0.4, 'y_1': 0.336, 'x_2': 0.461, 'y_2': 0.3755}};{'index': 0.0};[['Where the index finger can press on the nail gun safely']]
145;grasp_vlm_dataset/shovel7_cleanup_jpg.rf.b9738b9c19d632cba9837930d899b068.jpg;{'hand1': [0.12281995391845703, 0.1920721130371094, 0.9585968017578125, 0.8269988403320313], 'hand2': [0.12281995391845703, 0.1920721130371094, 0.9585968017578125, 0.8269988403320313]};{'hand1': {'x_1': 0.358, 'y_1': 0.381, 'x_2': 0.702, 'y_2': 0.641}, 'hand2': {'x_1': 0.83, 'y_1': 0.676, 'x_2': 0.934, 'y_2': 0.8245}};{'hand1': 0.16854576515217234, 'hand2': 0.029103542005927456};[['Where one entire hand can grab the shovel safely'], ['Where another entire hand can grab the shovel safely']]
146;grasp_vlm_dataset/scissors7_jpg.rf.68511979cb77432f90a047d4950ef71b.jpg;{'index': [0.08166461181640625, 0.022774267196655273, 0.9751854248046875, 0.9973524169921875], 'thumb': [0.08166461181640625, 0.022774267196655273, 0.9751854248046875, 0.9973524169921875]};{'index': {'x_1': 0.653, 'y_1': 0.346, 'x_2': 0.931, 'y_2': 0.4975}, 'thumb': {'x_1': 0.337, 'y_1': 0.617, 'x_2': 0.5125, 'y_2': 0.8375}};{'index': 0.04836554495038716, 'thumb': 0.044439009594791745};[['Placement for index finger on the pair of scissors'], ['Placement for thumb finger on the pair of scissors']]
147;grasp_vlm_dataset/can_opener7_cleanup_jpg.rf.9a1b1ff72210899e33bdd21291a23769.jpg;{'hand1': [0.5352971801757812, 0.29535464477539064, 0.7399904174804688, 0.7921327514648437], 'hand2': [0.5352971801757812, 0.29535464477539064, 0.7399904174804688, 0.7921327514648437]};{'hand1': {'x_1': 0.537, 'y_1': 0.297, 'x_2': 0.7395, 'y_2': 0.7905}, 'hand2': {'x_1': 0.226, 'y_1': 0.087, 'x_2': 0.6555, 'y_2': 0.5395}};{'hand1': 0.9827572174365508, 'hand2': 0.11004192219371055};[['Where one entire hand can grab the can opener safely'], ['Where another entire hand can grab the can opener safely']]
148;grasp_vlm_dataset/shovel15_cleanup_jpg.rf.36b6d45311805496e20e1633e101cbb3.jpg;{'hand1': [0.2877094421386719, 0.06464958190917969, 0.762702880859375, 0.9416126708984375], 'hand2': [0.2877094421386719, 0.06464958190917969, 0.762702880859375, 0.9416126708984375]};{'hand1': {'x_1': 0.581, 'y_1': 0.072, 'x_2': 0.758, 'y_2': 0.0965}, 'hand2': {'x_1': 0.507, 'y_1': 0.245, 'x_2': 0.6545, 'y_2': 0.6895}};{'hand1': 0.010410472125912836, 'hand2': 0.15739642380844396};[['Where one entire hand can grab the shovel safely'], ['Where another entire hand can grab the shovel safely']]
149;grasp_vlm_dataset/wrench_13_jpg.rf.40b1fa117433ca5a119417d93bb81c0f.jpg;{'hand': [0.3078782043457031, 0.13840711975097655, 0.6570322875976562, 0.808987060546875]};{'handle': {'x_1': 0.458, 'y_1': 0.301, 'x_2': 0.6465, 'y_2': 0.795}};{'hand': 0.39771376285487847};[['Where an entire hand can grab the wrench safely']]
150;grasp_vlm_dataset/vertical_bar19_jpg.rf.d781672d67ee85076205490804572382.jpg;{'hand': [0.5025108337402344, 0.24751797485351562, 0.8382769775390625, 0.8957557983398438]};{'handle': {'x_1': 0.575, 'y_1': 0.603, 'x_2': 0.585, 'y_2': 0.654}};{'hand': 0.002343143601149415};[['Where an entire hand can grab the door with a vertical bar handle safely']]
151;grasp_vlm_dataset/wacker_19_jpg.rf.8ab51c8473e66c4946de24dabac3ba0c.jpg;{'index': [0.36985775756835937, 0.39968447875976565, 0.4235150451660156, 0.5429725952148438]};{'index': {'x_1': 0.573, 'y_1': 0.48, 'x_2': 0.6, 'y_2': 0.4945}};{'index': 0.0};[['Where the index finger can press on the weed wacker safely']]
152;grasp_vlm_dataset/chainsaw14_cleanup_jpg.rf.62748e6d6edd5b5588fc32ac28d063ec.jpg;{'hand1': [0.027765573501586913, 0.02256982421875, 0.3158715209960937, 0.36609539794921875], 'hand2': [0.027765573501586913, 0.02256982421875, 0.3158715209960937, 0.36609539794921875]};{'hand1': {'x_1': 0.489, 'y_1': 0.357, 'x_2': 0.5395, 'y_2': 0.682}, 'hand2': {'x_1': 0.637, 'y_1': 0.465, 'x_2': 0.7365, 'y_2': 0.5735}};{'hand1': 0.0, 'hand2': 0.0};[['Where one entire hand can grab the chainsaw safely'], ['Where another entire hand can grab the chainsaw safely']]
153;grasp_vlm_dataset/drill_1_jpg.rf.435014de574692be4bd55fe9d5f2f7f5.jpg;{'index': [0.3734231262207031, 0.583008544921875, 0.4203015747070312, 0.6835582275390625]};{'index': {'x_1': 0.48, 'y_1': 0.423, 'x_2': 0.5375, 'y_2': 0.4725}};{'index': 0.0};[['Where the index finger can press on the power drill safely']]
154;grasp_vlm_dataset/shovel8_cleanup_jpg.rf.8caa927bd209f5e76cfd00aae9378d4d.jpg;{'hand1': [0.5530549926757813, 0.19956533813476562, 0.735992431640625, 0.8481326293945313], 'hand2': [0.5530549926757813, 0.19956533813476562, 0.735992431640625, 0.8481326293945313]};{'hand1': {'x_1': 0.706, 'y_1': 0.199, 'x_2': 0.7325, 'y_2': 0.2245}, 'hand2': {'x_1': 0.599, 'y_1': 0.287, 'x_2': 0.71, 'y_2': 0.786}};{'hand1': 0.005568482836571006, 'hand2': 0.4668376638658192};[['Where one entire hand can grab the shovel safely'], ['Where another entire hand can grab the shovel safely']]
155;grasp_vlm_dataset/can_opener15_cleanup_jpg.rf.2c4e78962ef2031a99c3d3edb7d4c427.jpg;{'hand1': [0.08579340362548828, 0.451142333984375, 0.9798273315429687, 0.6877924194335937], 'hand2': [0.08579340362548828, 0.451142333984375, 0.9798273315429687, 0.6877924194335937]};{'hand1': {'x_1': 0.462, 'y_1': 0.454, 'x_2': 0.979, 'y_2': 0.6145}, 'hand2': {'x_1': 0.065, 'y_1': 0.285, 'x_2': 0.5875, 'y_2': 0.4455}};{'hand1': 0.39219758394705145, 'hand2': 0.0};[['Where one entire hand can grab the can opener safely'], ['Where another entire hand can grab the can opener safely']]
156;grasp_vlm_dataset/nail_16_jpg.rf.1b707bdb9c03991344eda63f6f11fb61.jpg;{'index': [0.09708743286132812, 0.17827880859375, 0.36680398559570315, 0.5232496337890625]};{'index': {'x_1': 0.451, 'y_1': 0.348, 'x_2': 0.512, 'y_2': 0.4}};{'index': 0.0};[['Where the index finger can press on the nail gun safely']]
157;grasp_vlm_dataset/bow14_jpg.rf.71a2fd2cd2d1b27c38de9cab4531960f.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.7337012329101562, 0.74748193359375, 0.9202039184570312, 0.9435828247070313]};{'index': {'x_1': 0.761, 'y_1': 0.78, 'x_2': 0.8245, 'y_2': 0.8465}, 'thumb': {'x_1': 0.802, 'y_1': 0.826, 'x_2': 0.8305, 'y_2': 0.8645}};{'index': 0.0, 'thumb': 0.03000135932548916};[['Placement for index finger on the violin bow'], ['Placement for thumb finger on the violin bow']]
158;grasp_vlm_dataset/syringe1_jpg.rf.4f2dd7814ec4ed3696140d1d8925966f.jpg;{'index': [0.44819174194335937, 0.19210438537597657, 0.866018310546875, 0.5371845092773437], 'thumb': [0.44819174194335937, 0.19210438537597657, 0.866018310546875, 0.5371845092773437]};{'index': {'x_1': 0.666, 'y_1': 0.234, 'x_2': 0.7815, 'y_2': 0.4015}, 'thumb': {'x_1': 0.817, 'y_1': 0.175, 'x_2': 0.8825, 'y_2': 0.29}};{'index': 0.13417784052918583, 'thumb': 0.03266240397151469};[['Placement for index finger on the syringe'], ['Placement for thumb finger on the syringe']]
159;grasp_vlm_dataset/allen_12_jpg.rf.6cdaf4594425e8dc2a1050bb4332f572.jpg;{'hand': [0.28344149780273437, 0.23646408081054687, 0.8295155029296875, 0.8888776245117187]};{'handle': {'x_1': 0.474, 'y_1': 0.285, 'x_2': 0.813, 'y_2': 0.885}};{'hand': 0.5709216039382712};[['Where an entire hand can grab the allen key safely']]
160;grasp_vlm_dataset/nail_11_jpg.rf.273f63ae846149a0a6c1bb7fd5f8bc12.jpg;{'index': [0.690191650390625, 0.00048016011714935303, 0.73909423828125, 0.07285022735595703]};{'index': {'x_1': 0.639, 'y_1': 0.43, 'x_2': 0.665, 'y_2': 0.4755}};{'index': 0.0};[['Where the index finger can press on the nail gun safely']]
161;grasp_vlm_dataset/multimeter6_cleanup_jpg.rf.87bea067dcb1fb7c2bd88817e593bf22.jpg;{'hand1': [0.4701007995605469, 0.25131596374511717, 0.9197577514648437, 0.7857761840820312], 'hand2': [0.31867117309570314, 0.032539749145507814, 0.611530029296875, 0.4680023193359375]};{'hand1': {'x_1': 0.277, 'y_1': 0.619, 'x_2': 0.352, 'y_2': 0.8735}, 'hand2': {'x_1': 0.329, 'y_1': 0.618, 'x_2': 0.453, 'y_2': 0.8725}};{'hand1': 0.0, 'hand2': 0.0};[['Where one entire hand can grab the multimeter with red and black leads safely'], ['Where another entire hand can grab the multimeter with red and black leads safely']]
162;grasp_vlm_dataset/drill_13_jpg.rf.b425d89333a4fa0b054d630a47a1e2d2.jpg;{'index': [0.0, 9.441375732421875e-06, 0.6864170532226562, 0.9178062744140625]};{'index': {'x_1': 0.26, 'y_1': 0.256, 'x_2': 0.3585, 'y_2': 0.3275}};{'index': 0.011179120900583137};[['Where the index finger can press on the power drill safely']]
163;grasp_vlm_dataset/scissors8_jpg.rf.472fbb17cf2f677597f975b808994efc.jpg;{'index': [0.09743266296386718, 0.029781198501586913, 0.9567814331054687, 0.995446533203125], 'thumb': [0.09743266296386718, 0.029781198501586913, 0.9567814331054687, 0.995446533203125]};{'index': {'x_1': 0.417, 'y_1': 0.666, 'x_2': 0.5935, 'y_2': 0.965}, 'thumb': {'x_1': 0.748, 'y_1': 0.45, 'x_2': 0.9065, 'y_2': 0.581}};{'index': 0.06359453510267464, 'thumb': 0.025020988367350738};[['Placement for index finger on the pair of scissors'], ['Placement for thumb finger on the pair of scissors']]
164;grasp_vlm_dataset/scissors12_jpg.rf.f44a95057fd54dffca3524af35df59b8.jpg;{'index': [0.04281034469604492, 0.38467800903320315, 0.5054420166015625, 0.8111887817382812], 'thumb': [0.04281034469604492, 0.38467800903320315, 0.5054420166015625, 0.8111887817382812]};{'index': {'x_1': 0.248, 'y_1': 0.176, 'x_2': 0.376, 'y_2': 0.2845}, 'thumb': {'x_1': 0.735, 'y_1': 0.277, 'x_2': 0.7985, 'y_2': 0.305}};{'index': 0.0, 'thumb': 0.0};[['Placement for index finger on the pair of scissors'], ['Placement for thumb finger on the pair of scissors']]
165;grasp_vlm_dataset/scissors15_jpg.rf.226f137dfd3c2cd21ea71276ba13c453.jpg;{'index': [0.04719491195678711, 0.19303994750976564, 0.9665072631835937, 0.8132578125], 'thumb': [0.04719491195678711, 0.19303994750976564, 0.9665072631835937, 0.8132578125]};{'index': {'x_1': 0.092, 'y_1': 0.578, 'x_2': 0.321, 'y_2': 0.78}, 'thumb': {'x_1': 0.79, 'y_1': 0.581, 'x_2': 0.9275, 'y_2': 0.689}};{'index': 0.08112962808650137, 'thumb': 0.026044683667355798};[['Placement for index finger on the pair of scissors'], ['Placement for thumb finger on the pair of scissors']]
166;grasp_vlm_dataset/vertical_bar13_jpg.rf.f170b845f44c14eabc532996c7602273.jpg;{'hand': [0.5281787719726563, 0.0010673046112060548, 0.8522247314453125, 0.845430419921875]};{'handle': {'x_1': 0.511, 'y_1': 0.405, 'x_2': 0.546, 'y_2': 0.4735}};{'hand': 0.004442511249397183};[['Where an entire hand can grab the door with a vertical bar handle safely']]
167;grasp_vlm_dataset/nail_1_jpg.rf.986de829e0b2a3a5213b78f01db6c31d.jpg;{'index': [0.4251895446777344, 0.40071441650390627, 0.7079457397460938, 0.6780455932617188]};{'index': {'x_1': 0.394, 'y_1': 0.55, 'x_2': 0.4285, 'y_2': 0.6015}};{'index': 0.0021304832498903366};[['Where the index finger can press on the nail gun safely']]
168;grasp_vlm_dataset/glue_15_jpg.rf.6a95976744a461ee77b747f9e9c0ea1d.jpg;{'index': [0.09259135437011719, 0.45191427612304685, 0.2845511169433594, 0.7743490600585937]};{'index': {'x_1': 0.53, 'y_1': 0.55, 'x_2': 0.576, 'y_2': 0.692}};{'index': 0.0};[['Where the index finger can press on the glue gun safely']]
169;grasp_vlm_dataset/hammer_8_jpg.rf.57300b3805d2cf6dff509d041774b61f.jpg;{'hand': [0.40517205810546875, 0.08882282257080078, 0.58834814453125, 0.6074757690429687]};{'handle': {'x_1': 0.392, 'y_1': 0.089, 'x_2': 0.5925, 'y_2': 0.602}};{'hand': 0.904490685087773};[['Where an entire hand can grab the hammer safely']]
170;grasp_vlm_dataset/scissors1_jpg.rf.f94c99912c0dbe806bd9163c2e82910a.jpg;{'index': [0.00026826858520507814, 0.266144775390625, 0.99781103515625, 0.7371046142578125], 'thumb': [0.00026826858520507814, 0.266144775390625, 0.99781103515625, 0.7371046142578125]};{'index': {'x_1': 0.046, 'y_1': 0.559, 'x_2': 0.4055, 'y_2': 0.6985}, 'thumb': {'x_1': 0.136, 'y_1': 0.307, 'x_2': 0.3345, 'y_2': 0.438}};{'index': 0.10674749792808419, 'thumb': 0.0553498449633439};[['Placement for index finger on the pair of scissors'], ['Placement for thumb finger on the pair of scissors']]
171;grasp_vlm_dataset/darts5_jpg.rf.3161a212cec39eb6bc2399b195e56925.jpg;{'index': [0.03045663833618164, 0.0, 0.6773709716796875, 0.9495872802734375], 'thumb': [0.03045663833618164, 0.0, 0.6773709716796875, 0.9495872802734375]};{'index': {'x_1': 0.411, 'y_1': 0.401, 'x_2': 0.5875, 'y_2': 0.714}, 'thumb': {'x_1': 0.369, 'y_1': 0.42, 'x_2': 0.553, 'y_2': 0.7165}};{'index': 0.08993057805529434, 'thumb': 0.08880979312663957};[['Placement for index finger on the dart'], ['Placement for thumb finger on the dart']]
172;grasp_vlm_dataset/can_opener8_cleanup_jpeg.rf.bdc337e29c8e35422f1e1ae4f1c23687.jpg;{'hand1': [0.27628643798828123, 0.03504586410522461, 0.7166981811523437, 0.9550949096679687], 'hand2': [0.27628643798828123, 0.03504586410522461, 0.7166981811523437, 0.9550949096679687]};{'hand1': {'x_1': 0.281, 'y_1': 0.04, 'x_2': 0.704, 'y_2': 0.634}, 'hand2': {'x_1': 0.534, 'y_1': 0.568, 'x_2': 0.704, 'y_2': 0.9505}};{'hand1': 0.620093162664561, 'hand2': 0.1604761480138783};[['Where one entire hand can grab the can opener safely'], ['Where another entire hand can grab the can opener safely']]
173;grasp_vlm_dataset/rnd_door5_jpg.rf.86400b399cc7de6b5d66efc944defff8.jpg;{'hand': [0.5136761474609375, 0.12256300354003906, 0.6101118774414063, 0.15788763427734376]};{'handle': {'x_1': 0.49, 'y_1': 0.483, 'x_2': 0.654, 'y_2': 0.5975}};{'hand': 0.0};[['Where an entire hand can grab the door with a round handle safely']]
174;grasp_vlm_dataset/allen_13_jpg.rf.cb5d1f7ce7ffbb1531f2c929af2f69f1.jpg;{'hand': [0.020780086517333984, 0.02514116859436035, 0.5043734130859375, 0.4860364990234375]};{'handle': {'x_1': 0.023, 'y_1': 0.026, 'x_2': 0.4995, 'y_2': 0.48}};{'hand': 0.9705907557883264};[['Where an entire hand can grab the allen key safely']]
175;grasp_vlm_dataset/darts12_jpg.rf.2afed0196917bda432cf70387e75b337.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.419, 'y_1': 0.433, 'x_2': 0.5765, 'y_2': 0.5885}, 'thumb': {'x_1': 0.411, 'y_1': 0.473, 'x_2': 0.5585, 'y_2': 0.622}};{'index': 0.0, 'thumb': 0.0};[['Placement for index finger on the dart'], ['Placement for thumb finger on the dart']]
176;grasp_vlm_dataset/rnd_door14_jpg.rf.231d2ba72a29002bd208364433cfcf59.jpg;{'hand': [0.19031185913085938, 0.1260935363769531, 0.625435546875, 0.938701171875]};{'handle': {'x_1': 0.523, 'y_1': 0.582, 'x_2': 0.56, 'y_2': 0.6085}};{'hand': 0.0027730261988240996};[['Where an entire hand can grab the door with a round handle safely']]
177;grasp_vlm_dataset/syringe20_jpg.rf.88e9dfd20447e32f6cce37980911ce7e.jpg;{'index': [0.6960313720703125, 0.6992116088867187, 0.8880802612304688, 0.8911775512695312], 'thumb': [0.6960313720703125, 0.6992116088867187, 0.8880802612304688, 0.8911775512695312]};{'index': {'x_1': 0.697, 'y_1': 0.701, 'x_2': 0.8885, 'y_2': 0.889}, 'thumb': {'x_1': 0.845, 'y_1': 0.846, 'x_2': 0.9995, 'y_2': 0.9995}};{'index': 0.9723197504960978, 'thumb': 0.033192059175004514};[['Placement for index finger on the syringe'], ['Placement for thumb finger on the syringe']]
178;grasp_vlm_dataset/bolt_cutters7_cleanup_jpeg.rf.cc9d61dbf9c76ed128d8e4384a97a044.jpg;{'hand1': [0.19194607543945313, 0.10749645233154297, 0.8561139526367187, 0.9317102661132812], 'hand2': [0.19194607543945313, 0.10749645233154297, 0.8561139526367187, 0.9317102661132812]};{'hand1': {'x_1': 0.526, 'y_1': 0.091, 'x_2': 0.6925, 'y_2': 0.269}, 'hand2': {'x_1': 0.711, 'y_1': 0.141, 'x_2': 0.859, 'y_2': 0.337}};{'hand1': 0.04887704328808515, 'hand2': 0.05190377510861987};[['Where one entire hand can grab the bolt cutters safely'], ['Where another entire hand can grab the bolt cutters safely']]
179;grasp_vlm_dataset/darts4_jpg.rf.e185762bf6904ef83bb9ff868a62c979.jpg;{'index': [0.4085589599609375, 0.4162342529296875, 0.8591785888671875, 0.6159241333007812], 'thumb': [0.4085589599609375, 0.4162342529296875, 0.8591785888671875, 0.6159241333007812]};{'index': {'x_1': 0.451, 'y_1': 0.491, 'x_2': 0.5575, 'y_2': 0.5035}, 'thumb': {'x_1': 0.455, 'y_1': 0.518, 'x_2': 0.556, 'y_2': 0.5325}};{'index': 0.014794267204738455, 'thumb': 0.016275083058283187};[['Placement for index finger on the dart'], ['Placement for thumb finger on the dart']]
180;grasp_vlm_dataset/bowl_ball5_jpg.rf.892f5a31c5b2fbe2c81bc9fe8b886e36.jpg;{'index': [0.4849783630371094, 0.06362340545654296, 0.9516270141601563, 0.7264212036132812], 'thumb': [0.4849783630371094, 0.06362340545654296, 0.9516270141601563, 0.7264212036132812]};{'index': {'x_1': 0.57, 'y_1': 0.084, 'x_2': 0.673, 'y_2': 0.1495}, 'thumb': {'x_1': 0.554, 'y_1': 0.366, 'x_2': 0.618, 'y_2': 0.4735}};{'index': 0.021812600881353048, 'thumb': 0.02224422946175183};[['Placement for index finger on the bowling ball'], ['Placement for thumb finger on the bowling ball']]
181;grasp_vlm_dataset/multimeter19_cleanup_jpg.rf.a9888684acb8e1a0d6fc3c9802831296.jpg;{'hand1': [0.24061752319335938, 0.3565186767578125, 0.5301949462890625, 0.9444693603515625], 'hand2': [0.31253848266601564, 0.09255495452880859, 0.8840684814453125, 0.9657743530273437]};{'hand1': {'x_1': 0.642, 'y_1': 0.48, 'x_2': 0.7085, 'y_2': 0.779}, 'hand2': {'x_1': 0.747, 'y_1': 0.523, 'x_2': 0.8495, 'y_2': 0.8165}};{'hand1': 0.0, 'hand2': 0.060279489434717656};[['Where one entire hand can grab the multimeter with red and black leads safely'], ['Where another entire hand can grab the multimeter with red and black leads safely']]
182;grasp_vlm_dataset/bow19_jpg.rf.fc7fd883059b9dacac8880199c665405.jpg;{'index': [0.02020927619934082, 0.592667236328125, 0.28703643798828127, 0.8930814208984375], 'thumb': [0.02020927619934082, 0.592667236328125, 0.28703643798828127, 0.8930814208984375]};{'index': {'x_1': 0.214, 'y_1': 0.549, 'x_2': 0.337, 'y_2': 0.7605}, 'thumb': {'x_1': 0.188, 'y_1': 0.649, 'x_2': 0.267, 'y_2': 0.7585}};{'index': 0.13052093588098682, 'thumb': 0.10791721747227748};[['Placement for index finger on the violin bow'], ['Placement for thumb finger on the violin bow']]
