img_id;img_path;pred_bboxes;target_bboxes;ious;prompts
110;grasp_vlm_dataset/wrench_4_jpg.rf.b264523b21bc4d1453f319b0a969ccc7.jpg;{'hand': [0.07619622039794922, 0.05549287796020508, 0.935484130859375, 0.9642174072265625]};{'handle': {'x_1': 0.43, 'y_1': 0.405, 'x_2': 0.823, 'y_2': 0.8945}};{'hand': 0.24636232483642084};[['Where an entire hand can grab the wrench safely']]
111;grasp_vlm_dataset/bot_rnd3_jpg.rf.4b9d9993e218eda2c5762325dae14815.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'handle': {'x_1': 0.5, 'y_1': 0.85, 'x_2': 0.5925, 'y_2': 0.984}};{'hand': 0.0};[['Where an entire hand can grab the bottom drawer with a round handle safely']]
112;grasp_vlm_dataset/can_opener8_jpg.rf.2a71ddf46c08f5f58cb9fa1002c7ea31.jpg;{'left': [0.2666334533691406, 0.035259056091308597, 0.72742578125, 0.9544895629882812], 'right': [0.2666334533691406, 0.035259056091308597, 0.72742578125, 0.9544895629882812]};{'right': {'x_1': 0.533, 'y_1': 0.57, 'x_2': 0.701, 'y_2': 0.952}, 'left': {'x_1': 0.281, 'y_1': 0.082, 'x_2': 0.6985, 'y_2': 0.6365}};{'left': 0.5465480658343643, 'right': 0.1515105853489896};[['Where the entire left hand can grab the can opener safely'], ['Where the entire right hand can grab the can opener safely near the green star']]
113;grasp_vlm_dataset/syringe4_jpg.rf.944ee00ea4bbe0886f062c88c0fc0508.jpg;{'index': [0.24078741455078126, 0.14122225952148437, 0.352028564453125, 0.29523019409179685], 'thumb': [0.24078741455078126, 0.14122225952148437, 0.352028564453125, 0.29523019409179685]};{'thumb': {'x_1': 0.242, 'y_1': 0.142, 'x_2': 0.306, 'y_2': 0.2395}, 'index': {'x_1': 0.247, 'y_1': 0.17, 'x_2': 0.3525, 'y_2': 0.297}};{'index': 0.7568719017650216, 'thumb': 0.3642302598450727};[['Where the index finger goes on the syringe'], ['Where the thumb finger goes on the syringe']]
114;grasp_vlm_dataset/multimeter4_jpg.rf.321a3272a69e12d6d183733f06bd4144.jpg;{'left': [0.00022106170654296876, 0.00036349296569824217, 0.9992483520507812, 0.9969495849609376], 'right': [0.6445380249023438, 0.0069549322128295895, 0.71522314453125, 0.08436635589599609]};{'right': {'x_1': 0.719, 'y_1': 0.013, 'x_2': 0.868, 'y_2': 0.186}, 'left': {'x_1': 0.716, 'y_1': 0.152, 'x_2': 0.8385, 'y_2': 0.3665}};{'left': 0.026391933681599415, 'right': 0.0};[['Where the entire left hand can grab the multimeter with red and black leads safely'], ['Where the entire right hand can grab the multimeter with red and black leads safely near the green star']]
115;grasp_vlm_dataset/nail_15_jpg.rf.c5daa9a911fc088daf6cea42189c3dda.jpg;{'hand': [0.4715042724609375, 0.13862532043457032, 0.5831564331054687, 0.2452168731689453]};{'index': {'x_1': 0.405, 'y_1': 0.548, 'x_2': 0.4645, 'y_2': 0.585}};{'hand': 0.0};[['Where the index finger can press on the nail gun safely']]
116;grasp_vlm_dataset/bowl_ball6_jpg.rf.6ff260c4862e199c47b5fa92733176dc.jpg;{'index': [0.2479576416015625, 0.7160900268554687, 0.38485586547851564, 0.8207218627929688], 'thumb': [0.2479576416015625, 0.7160900268554687, 0.38485586547851564, 0.8207218627929688]};{'index': {'x_1': 0.37, 'y_1': 0.267, 'x_2': 0.6615, 'y_2': 0.3565}, 'thumb': {'x_1': 0.243, 'y_1': 0.724, 'x_2': 0.3855, 'y_2': 0.817}};{'index': 0.0, 'thumb': 0.8576382436263681};[['Where the index finger goes on the bowling ball'], ['Where the thumb finger goes on the bowling ball']]
117;grasp_vlm_dataset/rnd_door2_jpg.rf.85682450b8374f2c9fd77fbed8cfe531.jpg;{'hand': [0.001456308364868164, 0.0, 0.9889000244140626, 0.9980623168945313]};{'handle': {'x_1': 0.184, 'y_1': 0.306, 'x_2': 0.3505, 'y_2': 0.4705}};{'hand': 0.02779138119644604};[['Where an entire hand can grab the door with a round handle safely']]
118;grasp_vlm_dataset/chainsaw10_jpg.rf.751d689955152e4b7c2d9b31b0104fb9.jpg;{'left': [0.38251068115234377, 0.0587373275756836, 0.881430908203125, 0.781903076171875], 'right': [0.38251068115234377, 0.0587373275756836, 0.881430908203125, 0.781903076171875]};{'right': {'x_1': 0.774, 'y_1': 0.202, 'x_2': 0.869, 'y_2': 0.3065}, 'left': {'x_1': 0.546, 'y_1': 0.063, 'x_2': 0.678, 'y_2': 0.7005}};{'left': 0.23323040187004215, 'right': 0.027515089893818685};[['Where the entire left hand can grab the chainsaw safely'], ['Where the entire right hand can grab the chainsaw safely near the green star']]
119;grasp_vlm_dataset/top_bar8_jpg.rf.ab263c3e7284caeabcbe9f1f7951b958.jpg;{'hand': [0.33485769653320313, 0.8202332763671875, 0.6255889282226562, 0.865904541015625]};{'handle': {'x_1': 0.326, 'y_1': 0.162, 'x_2': 0.678, 'y_2': 0.2155}};{'hand': 0.0};[['Where an entire hand can grab the top drawer with a horizontal bar handle safely']]
120;grasp_vlm_dataset/darts2_jpg.rf.0d3a2b36e9bbcc0321ba939067fbe4ad.jpg;{'index': [0.28903311157226563, 0.12059980010986328, 0.48361883544921874, 0.4634778137207031], 'thumb': [0.28903311157226563, 0.12059980010986328, 0.48361883544921874, 0.4634778137207031]};{'index': {'x_1': 0.441, 'y_1': 0.358, 'x_2': 0.4805, 'y_2': 0.4475}, 'thumb': {'x_1': 0.415, 'y_1': 0.384, 'x_2': 0.471, 'y_2': 0.462}};{'index': 0.052987022867889325, 'thumb': 0.06546844378387402};[['Where the index finger goes on the dart'], ['Where the thumb finger goes on the dart']]
121;grasp_vlm_dataset/lever_handle10_jpg.rf.729f9985f377ce86b56bb5ce68667341.jpg;{'hand': [0.12876737976074218, 0.05562691879272461, 0.6989452514648438, 0.9994199829101562]};{'handle': {'x_1': 0.468, 'y_1': 0.4, 'x_2': 0.5595, 'y_2': 0.4595}};{'hand': 0.010116980660824223};[['Where an entire hand can grab the door with a horizontal lever handle safely']]
122;grasp_vlm_dataset/wacker_19_jpg.rf.8ab51c8473e66c4946de24dabac3ba0c.jpg;{'hand': [0.36985775756835937, 0.39968447875976565, 0.4235150451660156, 0.5429725952148438]};{'index': {'x_1': 0.573, 'y_1': 0.48, 'x_2': 0.6, 'y_2': 0.4945}};{'hand': 0.0};[['Where the index finger can press on the weed wacker safely']]
123;grasp_vlm_dataset/can_opener17_jpg.rf.fc9ae25083d1f032c89eb0bc70115d71.jpg;{'left': [0.4209482421875, 0.21013064575195312, 0.576987060546875, 0.4316340637207031], 'right': [0.4209482421875, 0.21013064575195312, 0.576987060546875, 0.4316340637207031]};{'right': {'x_1': 0.434, 'y_1': 0.249, 'x_2': 0.5765, 'y_2': 0.3635}, 'left': {'x_1': 0.378, 'y_1': 0.418, 'x_2': 0.594, 'y_2': 0.8055}};{'left': 0.018318599747774948, 'right': 0.47207093927981814};[['Where the entire left hand can grab the can opener safely near the green star'], ['Where the entire right hand can grab the can opener safely']]
124;grasp_vlm_dataset/scissors18_jpg.rf.767a8060d4f67ab73607be0dd5c5f99a.jpg;{'index': [0.3096781005859375, 0.053763153076171875, 0.678297607421875, 0.9155369262695312], 'thumb': [0.3096781005859375, 0.053763153076171875, 0.678297607421875, 0.9155369262695312]};{'thumb': {'x_1': 0.335, 'y_1': 0.129, 'x_2': 0.4585, 'y_2': 0.239}, 'index': {'x_1': 0.54, 'y_1': 0.099, 'x_2': 0.6565, 'y_2': 0.269}};{'index': 0.06234523411868027, 'thumb': 0.04276495862167493};[['Where the index finger goes on the pair of scissors'], ['Where the thumb finger goes on the pair of scissors']]
125;grasp_vlm_dataset/nail_3_jpg.rf.a6a6d9284e1a4667a55b39c233e0b885.jpg;{'hand': [0.17779252624511718, 0.6775603637695312, 0.9943211059570313, 0.918849609375]};{'index': {'x_1': 0.469, 'y_1': 0.445, 'x_2': 0.5655, 'y_2': 0.467}};{'hand': 0.0};[['Where the index finger can press on the nail gun safely']]
126;grasp_vlm_dataset/rnd_door1_jpg.rf.449b65f73f2722a0d9dda83d4a44deb5.jpg;{'hand': [0.1096608657836914, 0.020812797546386718, 0.796800048828125, 0.9979854125976563]};{'handle': {'x_1': 0.698, 'y_1': 0.58, 'x_2': 0.739, 'y_2': 0.615}};{'hand': 0.002137154400904202};[['Where an entire hand can grab the door with a round handle safely']]
127;grasp_vlm_dataset/wacker_10_jpg.rf.8a910a97615dcdaef321319868f9c7b5.jpg;{'hand': [0.40965386962890626, 0.22258868408203125, 0.450429931640625, 0.3382409973144531]};{'index': {'x_1': 0.777, 'y_1': 0.488, 'x_2': 0.835, 'y_2': 0.5555}};{'hand': 0.0};[['Where the index finger can press on the weed wacker safely']]
128;grasp_vlm_dataset/drill_1_jpg.rf.435014de574692be4bd55fe9d5f2f7f5.jpg;{'hand': [0.3734231262207031, 0.583008544921875, 0.4203015747070312, 0.6835582275390625]};{'index': {'x_1': 0.48, 'y_1': 0.423, 'x_2': 0.5375, 'y_2': 0.4725}};{'hand': 0.0};[['Where the index finger can press on the power drill safely']]
129;grasp_vlm_dataset/solder_11_jpg.rf.61a9b0a78f8d7344ec0a94a9e44348df.jpg;{'hand': [0.535248779296875, 0.0, 0.919241943359375, 0.16206651306152345]};{'handle': {'x_1': 0.641, 'y_1': 0.121, 'x_2': 0.896, 'y_2': 0.4135}};{'hand': 0.08288190652659752};[['Where an entire hand can grab the soldering iron safely']]
130;grasp_vlm_dataset/glue_7_jpg.rf.524b1983d4e2515f07237ccbd9eb3b5f.jpg;{'hand': [0.3733521423339844, 0.05374825286865234, 0.7788712158203125, 0.6626734008789062]};{'index': {'x_1': 0.548, 'y_1': 0.476, 'x_2': 0.568, 'y_2': 0.5815}};{'hand': 0.0};[['Where the index finger can press on the glue gun safely']]
131;grasp_vlm_dataset/multimeter5_jpg.rf.7c808d0578c14aab7cf77201da754808.jpg;{'left': [0.4574469299316406, 0.06221923828125, 0.88366845703125, 0.67212939453125], 'right': [0.4574469299316406, 0.06221923828125, 0.88366845703125, 0.67212939453125]};{'right': {'x_1': 0.16, 'y_1': 0.577, 'x_2': 0.5155, 'y_2': 0.6845}, 'left': {'x_1': 0.126, 'y_1': 0.337, 'x_2': 0.383, 'y_2': 0.588}};{'left': 0.0, 'right': 0.018870812624198572};[['Where the entire left hand can grab the multimeter with red and black leads safely'], ['Where the entire right hand can grab the multimeter with red and black leads safely near the green star']]
132;grasp_vlm_dataset/shovel10_jpg.rf.a851d52ea1d80dd9a37ee89f8ab5fd07.jpg;{'left': [0.001760101318359375, 0.013256692886352539, 0.99840673828125, 0.9921732177734375], 'right': [0.001760101318359375, 0.013256692886352539, 0.99840673828125, 0.9921732177734375]};{'right': {'x_1': 0.427, 'y_1': 0.443, 'x_2': 0.511, 'y_2': 0.7885}, 'left': {'x_1': 0.344, 'y_1': 0.152, 'x_2': 0.5275, 'y_2': 0.2325}};{'left': 0.01514066963985982, 'right': 0.029746814987256873};[['Where the entire left hand can grab the shovel safely'], ['Where the entire right hand can grab the shovel safely near the green star']]
133;grasp_vlm_dataset/chainsaw16_jpg.rf.5bcb391b6f3b2485e596cd67e113b5b8.jpg;{'left': [0.0001583695411682129, 0.0003885865211486816, 0.2075759735107422, 0.2984674987792969], 'right': [0.13704248046875, 0.1278045654296875, 0.7086331787109375, 0.6783027954101563]};{'left': {'x_1': 0.139, 'y_1': 0.382, 'x_2': 0.3155, 'y_2': 0.4925}, 'right': {'x_1': 0.442, 'y_1': 0.172, 'x_2': 0.573, 'y_2': 0.3995}};{'left': 0.0, 'right': 0.09471344142083371};[['Where the entire left hand can grab the chainsaw safely near the green star'], ['Where the entire right hand can grab the chainsaw safely']]
134;grasp_vlm_dataset/top_bar6_jpg.rf.ed95d1fbc5c4f9b6e6eacd8da23c17ad.jpg;{'hand': [0.262934326171875, 0.33783023071289064, 0.74283056640625, 0.5680665893554687]};{'handle': {'x_1': 0.546, 'y_1': 0.452, 'x_2': 0.636, 'y_2': 0.4805}};{'hand': 0.023214862410454465};[['Where an entire hand can grab the top drawer with a horizontal bar handle safely']]
135;grasp_vlm_dataset/bow13_jpg.rf.61ec96aa8ae181f31ecaf61633dc3155.jpg;{'index': [0.6042783203125, 0.62804931640625, 0.8293287353515625, 0.953421630859375], 'thumb': [0.6042783203125, 0.62804931640625, 0.8293287353515625, 0.953421630859375]};{'index': {'x_1': 0.63, 'y_1': 0.667, 'x_2': 0.7125, 'y_2': 0.7845}, 'thumb': {'x_1': 0.673, 'y_1': 0.753, 'x_2': 0.7125, 'y_2': 0.811}};{'index': 0.13238275057887627, 'thumb': 0.03128705419225849};[['Where the index finger goes on the violin bow'], ['Where the thumb finger goes on the violin bow']]
136;grasp_vlm_dataset/vertical_bar13_jpg.rf.f170b845f44c14eabc532996c7602273.jpg;{'hand': [0.5281787719726563, 0.0010673046112060548, 0.8522247314453125, 0.845430419921875]};{'handle': {'x_1': 0.511, 'y_1': 0.405, 'x_2': 0.546, 'y_2': 0.4735}};{'hand': 0.004442511249397183};[['Where an entire hand can grab the door with a vertical bar handle safely']]
137;grasp_vlm_dataset/solder_5_jpg.rf.aeacdfb866d8162a9184f451f439dc39.jpg;{'hand': [0.5246503295898437, 0.051279449462890626, 0.9006272583007813, 0.8420001220703125]};{'handle': {'x_1': 0.569, 'y_1': 0.473, 'x_2': 0.6365, 'y_2': 0.7395}};{'hand': 0.06050854322173193};[['Where an entire hand can grab the soldering iron safely']]
138;grasp_vlm_dataset/chainsaw20_jpg.rf.dc1c3fc43d94cbf06b490361708ed579.jpg;{'left': [0.20911647033691405, 0.27415252685546876, 0.943447509765625, 0.6008232421875], 'right': [0.20911647033691405, 0.27415252685546876, 0.943447509765625, 0.6008232421875]};{'right': {'x_1': 0.394, 'y_1': 0.296, 'x_2': 0.4945, 'y_2': 0.33}, 'left': {'x_1': 0.22, 'y_1': 0.317, 'x_2': 0.418, 'y_2': 0.4045}};{'left': 0.07222227323685435, 'right': 0.014244358305935434};[['Where the entire left hand can grab the chainsaw safely near the green star'], ['Where the entire right hand can grab the chainsaw safely']]
139;grasp_vlm_dataset/lever_handle2_jpg.rf.32fd38f14cd1195fd5d20ff4c2b11e66.jpg;{'hand': [0.3913367004394531, 0.5756994018554688, 0.48212237548828124, 0.6007650146484375]};{'handle': {'x_1': 0.41, 'y_1': 0.583, 'x_2': 0.487, 'y_2': 0.5945}};{'hand': 0.35571060903830876};[['Where an entire hand can grab the door with a horizontal lever handle safely']]
140;grasp_vlm_dataset/rnd_door16_jpg.rf.3fd7d52f22bb533bc876da2b5e186531.jpg;{'hand': [0.6769356689453125, 0.9483274536132813, 0.7199830932617187, 1.0]};{'handle': {'x_1': 0.69, 'y_1': 0.947, 'x_2': 0.721, 'y_2': 1.0}};{'hand': 0.6683597189668083};[['Where an entire hand can grab the door with a round handle safely']]
141;grasp_vlm_dataset/syringe16_jpg.rf.8c9423a1449e8f8ced46f9651e5818ca.jpg;{'index': [0.542820556640625, 0.46773028564453123, 0.8714422607421874, 0.5515950927734375], 'thumb': [0.542820556640625, 0.46773028564453123, 0.8714422607421874, 0.5515950927734375]};{'thumb': {'x_1': 0.128, 'y_1': 0.488, 'x_2': 0.163, 'y_2': 0.5815}, 'index': {'x_1': 0.216, 'y_1': 0.454, 'x_2': 0.248, 'y_2': 0.608}};{'index': 0.0, 'thumb': 0.0};[['Where the index finger goes on the syringe'], ['Where the thumb finger goes on the syringe']]
142;grasp_vlm_dataset/drill_0_jpg.rf.ba4c73b312f6c2ad5dd8cd418de04264.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.437, 'y_1': 0.391, 'x_2': 0.53, 'y_2': 0.469}};{'hand': 0.0};[['Where the index finger can press on the power drill safely']]
143;grasp_vlm_dataset/wacker_2_jpg.rf.466b5868a2a12b97e0c5bcdcb4a911bb.jpg;{'hand': [0.057706119537353516, 0.3508119506835938, 0.15738233947753907, 0.8284837646484375]};{'index': {'x_1': 0.455, 'y_1': 0.613, 'x_2': 0.4885, 'y_2': 0.6445}};{'hand': 0.0};[['Where the index finger can press on the weed wacker safely']]
144;grasp_vlm_dataset/scissors8_jpg.rf.472fbb17cf2f677597f975b808994efc.jpg;{'index': [0.09743266296386718, 0.029781198501586913, 0.9567814331054687, 0.995446533203125], 'thumb': [0.09743266296386718, 0.029781198501586913, 0.9567814331054687, 0.995446533203125]};{'thumb': {'x_1': 0.748, 'y_1': 0.45, 'x_2': 0.9065, 'y_2': 0.581}, 'index': {'x_1': 0.417, 'y_1': 0.666, 'x_2': 0.5935, 'y_2': 0.965}};{'index': 0.06359453510267464, 'thumb': 0.025020988367350738};[['Where the index finger goes on the pair of scissors'], ['Where the thumb finger goes on the pair of scissors']]
145;grasp_vlm_dataset/bowl_ball14_jpg.rf.7383601fda4050c565c1fb4127ce41b3.jpg;{'index': [0.8715048217773438, 0.8313245239257813, 0.99992822265625, 1.0], 'thumb': [0.183719970703125, 0.2981194152832031, 0.8164029541015625, 0.65220751953125]};{'index': {'x_1': 0.508, 'y_1': 0.394, 'x_2': 0.7045, 'y_2': 0.4515}, 'thumb': {'x_1': 0.464, 'y_1': 0.606, 'x_2': 0.565, 'y_2': 0.641}};{'index': 0.0, 'thumb': 0.01577945239762919};[['Where the index finger goes on the bowling ball'], ['Where the thumb finger goes on the bowling ball']]
146;grasp_vlm_dataset/shovel11_jpg.rf.2bd7feed145657ccfceefe65a99f3f2f.jpg;{'left': [0.014365577697753906, 0.29090463256835936, 0.9753115844726562, 0.7341785888671875], 'right': [0.014365577697753906, 0.29090463256835936, 0.9753115844726562, 0.7341785888671875]};{'left': {'x_1': 0.046, 'y_1': 0.374, 'x_2': 0.0965, 'y_2': 0.662}, 'right': {'x_1': 0.444, 'y_1': 0.46, 'x_2': 0.66, 'y_2': 0.5745}};{'left': 0.03414386365946414, 'right': 0.05806147112389074};[['Where the entire left hand can grab the shovel safely near the green star'], ['Where the entire right hand can grab the shovel safely']]
147;grasp_vlm_dataset/lever_handle14_jpg.rf.2ef9240c074aef275eeceb0e3583c305.jpg;{'hand': [0.21050033569335938, 0.000834345817565918, 0.7699324951171875, 0.978318359375]};{'handle': {'x_1': 0.31, 'y_1': 0.563, 'x_2': 0.3725, 'y_2': 0.5725}};{'hand': 0.001085791733053714};[['Where an entire hand can grab the door with a horizontal lever handle safely']]
148;grasp_vlm_dataset/drill_8_jpg.rf.0e9e374530ed9dab0955f40cd3b6ac75.jpg;{'hand': [0.07319041442871094, 0.19579150390625, 0.28138287353515623, 0.37260198974609376]};{'index': {'x_1': 0.459, 'y_1': 0.439, 'x_2': 0.495, 'y_2': 0.509}};{'hand': 0.0};[['Where the index finger can press on the power drill safely']]
149;grasp_vlm_dataset/allen_17_jpg.rf.fee357f14795a45bb4d02e7443df8204.jpg;{'hand': [0.09642074584960937, 0.3520086364746094, 0.7921602172851563, 0.712051025390625]};{'handle': {'x_1': 0.421, 'y_1': 0.354, 'x_2': 0.7885, 'y_2': 0.579}};{'hand': 0.33009548487842133};[['Where an entire hand can grab the allen key safely']]
150;grasp_vlm_dataset/allen_6_jpg.rf.c65ff82a152e9faf8d2f43fa129c9963.jpg;{'hand': [0.28954104614257814, 0.14689906311035156, 0.797656982421875, 0.8523167724609375]};{'handle': {'x_1': 0.292, 'y_1': 0.144, 'x_2': 0.7985, 'y_2': 0.302}};{'hand': 0.21783516556134733};[['Where an entire hand can grab the allen key safely']]
151;grasp_vlm_dataset/wrench_6_jpg.rf.4e8676d4832153540267a96a78ae2c6f.jpg;{'hand': [0.010085201263427735, 0.07091360473632813, 0.987037109375, 0.8238627319335937]};{'handle': {'x_1': 0.305, 'y_1': 0.097, 'x_2': 0.966, 'y_2': 0.6055}};{'hand': 0.4569341287844197};[['Where an entire hand can grab the wrench safely']]
152;grasp_vlm_dataset/bow11_jpg.rf.b5efed0e65f8331f4bd64202db7d38a0.jpg;{'index': [0.791978515625, 0.10167036437988282, 0.9598087768554687, 0.24601222229003905], 'thumb': [0.791978515625, 0.10167036437988282, 0.9598087768554687, 0.24601222229003905]};{'index': {'x_1': 0.785, 'y_1': 0.2, 'x_2': 0.848, 'y_2': 0.2595}, 'thumb': {'x_1': 0.809, 'y_1': 0.183, 'x_2': 0.84, 'y_2': 0.214}};{'index': 0.10150013707966163, 'thumb': 0.03966987445518137};[['Where the index finger goes on the violin bow'], ['Where the thumb finger goes on the violin bow']]
153;grasp_vlm_dataset/top_bar7_jpg.rf.c1a65f421d3e8ba6288e93fce966c145.jpg;{'hand': [0.42285513305664063, 0.7397633056640625, 0.5269052734375, 0.7886118774414063]};{'handle': {'x_1': 0.39, 'y_1': 0.358, 'x_2': 0.55, 'y_2': 0.3925}};{'hand': 0.0};[['Where an entire hand can grab the top drawer with a horizontal bar handle safely']]
154;grasp_vlm_dataset/multimeter17_jpg.rf.eba4e4c8cacf37f6930815055898aa22.jpg;{'left': [0.339349609375, 0.06132802963256836, 0.7505133056640625, 0.8960728759765625], 'right': [0.339349609375, 0.06132802963256836, 0.7505133056640625, 0.8960728759765625]};{'left': {'x_1': 0.35, 'y_1': 0.244, 'x_2': 0.411, 'y_2': 0.565}, 'right': {'x_1': 0.67, 'y_1': 0.238, 'x_2': 0.7295, 'y_2': 0.577}};{'left': 0.05705140698762308, 'right': 0.05876898037096427};[['Where the entire left hand can grab the multimeter with red and black leads safely near the green star'], ['Where the entire right hand can grab the multimeter with red and black leads safely']]
155;grasp_vlm_dataset/solder_10_jpg.rf.b9d560d90e1b1dfc452fbed7c535edd6.jpg;{'hand': [0.018661022186279297, 0.3428903503417969, 0.9652614135742188, 0.8681845703125]};{'handle': {'x_1': 0.065, 'y_1': 0.494, 'x_2': 0.552, 'y_2': 0.863}};{'hand': 0.3613982336259009};[['Where an entire hand can grab the soldering iron safely']]
156;grasp_vlm_dataset/darts9_jpg.rf.0e86bcfc018e6725a57ffd620eea9dd2.jpg;{'index': [0.05517544937133789, 0.15387615966796875, 0.5474493408203125, 0.4771402587890625], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.397, 'y_1': 0.354, 'x_2': 0.5185, 'y_2': 0.418}, 'thumb': {'x_1': 0.372, 'y_1': 0.383, 'x_2': 0.5085, 'y_2': 0.438}};{'index': 0.04886433281774296, 'thumb': 0.0};[['Where the index finger goes on the dart'], ['Where the thumb finger goes on the dart']]
157;grasp_vlm_dataset/shovel14_jpg.rf.4ca1e8dd85c89628f71681399c1b7520.jpg;{'left': [0.029958057403564452, 0.09146418762207031, 0.9066099243164063, 0.9953045043945312], 'right': [0.029958057403564452, 0.09146418762207031, 0.9066099243164063, 0.9953045043945312]};{'left': {'x_1': 0.062, 'y_1': 0.84, 'x_2': 0.1805, 'y_2': 0.9535}, 'right': {'x_1': 0.122, 'y_1': 0.392, 'x_2': 0.6135, 'y_2': 0.892}};{'left': 0.01697443549677074, 'right': 0.31015204917053535};[['Where the entire left hand can grab the shovel safely near the green star'], ['Where the entire right hand can grab the shovel safely']]
158;grasp_vlm_dataset/bowl_ball12_jpg.rf.8ffcd1332ffaf7ad15d4baed4d1dffbe.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.44337579345703126, 0.6766244506835938, 0.9372709350585937, 0.9692576904296875]};{'thumb': {'x_1': 0.658, 'y_1': 0.909, 'x_2': 0.7415, 'y_2': 0.949}, 'index': {'x_1': 0.598, 'y_1': 0.709, 'x_2': 0.7645, 'y_2': 0.749}};{'index': 0.0, 'thumb': 0.02310936740755598};[['Where the index finger goes on the bowling ball'], ['Where the thumb finger goes on the bowling ball']]
159;grasp_vlm_dataset/lever_handle6_jpg.rf.0838c9bca5d8051dc47a81fd5ea8bc18.jpg;{'hand': [0.3962299499511719, 0.07866520690917969, 0.9732295532226563, 1.0]};{'handle': {'x_1': 0.471, 'y_1': 0.7, 'x_2': 0.549, 'y_2': 0.716}};{'hand': 0.002347586474712016};[['Where an entire hand can grab the door with a horizontal lever handle safely']]
160;grasp_vlm_dataset/rnd_door14_jpg.rf.231d2ba72a29002bd208364433cfcf59.jpg;{'hand': [0.19031185913085938, 0.1260935363769531, 0.625435546875, 0.938701171875]};{'handle': {'x_1': 0.523, 'y_1': 0.582, 'x_2': 0.56, 'y_2': 0.6085}};{'hand': 0.0027730261988240996};[['Where an entire hand can grab the door with a round handle safely']]
161;grasp_vlm_dataset/can_opener12_jpg.rf.22f6ab1a42efc640e2ea943eb35ac726.jpg;{'left': [0.4329810791015625, 0.03342546463012695, 0.5524528198242188, 0.2657752685546875], 'right': [0.4329810791015625, 0.03342546463012695, 0.5524528198242188, 0.2657752685546875]};{'right': {'x_1': 0.427, 'y_1': 0.028, 'x_2': 0.702, 'y_2': 0.63}, 'left': {'x_1': 0.297, 'y_1': 0.66, 'x_2': 0.5525, 'y_2': 0.9295}};{'left': 0.0, 'right': 0.1676788615610699};[['Where the entire left hand can grab the can opener safely near the green star'], ['Where the entire right hand can grab the can opener safely']]
162;grasp_vlm_dataset/hammer_1_jpg.rf.8831351caa1386445ee1fac912d299a8.jpg;{'hand': [0.4099263610839844, 0.4745350036621094, 0.5698499145507813, 0.9508237915039063]};{'handle': {'x_1': 0.421, 'y_1': 0.462, 'x_2': 0.566, 'y_2': 0.942}};{'hand': 0.8691461660449809};[['Where an entire hand can grab the hammer safely']]
163;grasp_vlm_dataset/drill_9_jpg.rf.8af7cd1c458bcf01feae4d5308c67569.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.478, 'y_1': 0.46, 'x_2': 0.5015, 'y_2': 0.535}};{'hand': 0.0};[['Where the index finger can press on the power drill safely']]
164;grasp_vlm_dataset/bolt_cutters13_jpeg.rf.4a898956ad25d30002734ef4fda5d7c8.jpg;{'left': [0.0, 0.10462413024902344, 0.99914111328125, 0.8376685180664063], 'right': [0.0, 0.10462413024902344, 0.99914111328125, 0.8376685180664063]};{'left': {'x_1': 0.607, 'y_1': 0.182, 'x_2': 1.0, 'y_2': 0.567}, 'right': {'x_1': 0.396, 'y_1': 0.106, 'x_2': 0.8375, 'y_2': 0.434}};{'left': 0.20603925571599357, 'right': 0.19771856442790867};[['Where the entire left hand can grab the bolt cutters safely near the green star'], ['Where the entire right hand can grab the bolt cutters safely']]
165;grasp_vlm_dataset/top_rnd4_jpg.rf.1695a634ce6d4dd9aaeba81aed3dd1aa.jpg;{'hand': [0.40466119384765625, 0.57497119140625, 0.4447808837890625, 0.613376953125]};{'handle': {'x_1': 0.407, 'y_1': 0.575, 'x_2': 0.444, 'y_2': 0.6135}};{'hand': 0.9188337354139765};[['Where an entire hand can grab the top drawer with a round handle safely']]
166;grasp_vlm_dataset/screwdriver_13_jpg.rf.139c780051664ae63854eab4ce1922be.jpg;{'hand': [0.21043255615234374, 0.15036544799804688, 0.8320612182617187, 0.8803535766601562]};{'handle': {'x_1': 0.212, 'y_1': 0.147, 'x_2': 0.5405, 'y_2': 0.5245}};{'hand': 0.27018396895439256};[['Where an entire hand can grab the screwdriver safely']]
167;grasp_vlm_dataset/shovel9_jpg.rf.4c31fd622f54fc92f86041fb62cceff3.jpg;{'left': [0.4417437744140625, 0.43978128051757814, 0.9993432006835937, 0.8547328491210937], 'right': [0.001139068603515625, 0.12939952087402343, 0.9937650756835937, 0.8856248779296875]};{'left': {'x_1': 0.006, 'y_1': 0.152, 'x_2': 0.113, 'y_2': 0.234}, 'right': {'x_1': 0.162, 'y_1': 0.256, 'x_2': 0.5305, 'y_2': 0.5435}};{'left': 0.0, 'right': 0.1411362116268978};[['Where the entire left hand can grab the shovel safely'], ['Where the entire right hand can grab the shovel safely near the green star']]
