img_id;img_path;pred_bboxes;target_bboxes;ious;prompts
136;grasp_vlm_dataset/darts19_jpg.rf.6029ff9335d6fa4f90a81125412346d8.jpg;{'index': [0.0, 0.023872804641723634, 0.5627471313476563, 0.5603872680664063], 'thumb': [0.0, 0.023872804641723634, 0.5627471313476563, 0.5603872680664063]};{'index': {'x_1': 0.0, 'y_1': 0.291, 'x_2': 0.4265, 'y_2': 0.467}, 'thumb': {'x_1': 0.0, 'y_1': 0.415, 'x_2': 0.409, 'y_2': 0.537}};{'index': 0.24862052503998755, 'thumb': 0.16526786420181844};[['Placement for index finger on the dart'], ['Placement for thumb finger on the dart']]
137;grasp_vlm_dataset/bolt_cutters12_cleanup_jpeg.rf.4a15d0887585da2e5d7646036bce2d48.jpg;{'hand1': [0.11456883239746093, 0.0025183439254760744, 0.861253662109375, 0.7182586669921875], 'hand2': [0.21621499633789062, 0.015308666229248046, 0.9615057373046875, 0.6786027221679688]};{'hand1': {'x_1': 0.796, 'y_1': 0.643, 'x_2': 0.9925, 'y_2': 0.8215}, 'hand2': {'x_1': 0.783, 'y_1': 0.134, 'x_2': 0.971, 'y_2': 0.333}};{'hand1': 0.008698072207263017, 'hand2': 0.07158412915606381};[['Where one entire hand can grab the bolt cutters safely'], ['Where another entire hand can grab the bolt cutters safely']]
138;grasp_vlm_dataset/lever_handle7_jpg.rf.fd99b97487f1509ef8943f9e968cee53.jpg;{'hand': [0.38988265991210935, 0.5588626098632813, 0.47736477661132815, 0.5861568603515624]};{'handle': {'x_1': 0.421, 'y_1': 0.563, 'x_2': 0.48, 'y_2': 0.5815}};{'hand': 0.4279679457004485};[['Where an entire hand can grab the door with a horizontal lever handle safely']]
139;grasp_vlm_dataset/bot_rnd4_jpg.rf.76c8799a9e03f401270000dc4691e1e3.jpg;{'hand': [0.16372735595703125, 0.014354944229125977, 0.9109808959960938, 0.7592720947265625]};{'handle': {'x_1': 0.409, 'y_1': 0.701, 'x_2': 0.537, 'y_2': 0.815}};{'hand': 0.013230147036504176};[['Where an entire hand can grab the bottom drawer with a round handle safely']]
140;grasp_vlm_dataset/syringe13_jpg.rf.53e198c3e36d6e5ed9ea63159a03560e.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.414, 'y_1': 0.779, 'x_2': 0.7055, 'y_2': 0.8275}, 'thumb': {'x_1': 0.478, 'y_1': 0.896, 'x_2': 0.6565, 'y_2': 0.942}};{'index': 0.0, 'thumb': 0.0};[['Placement for index finger on the syringe'], ['Placement for thumb finger on the syringe']]
141;grasp_vlm_dataset/wacker_4_jpg.rf.15a736a71eeb7d9dfdbb844dd9933428.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.485, 'y_1': 0.539, 'x_2': 0.505, 'y_2': 0.58}};{'index': 0.0};[['Where the index finger can press on the weed wacker safely']]
142;grasp_vlm_dataset/allen_11_jpg.rf.2b8fb086f4e451a865876d6fc703212d.jpg;{'hand': [0.319296875, 0.06301450729370117, 0.8715910034179688, 0.8112809448242188]};{'handle': {'x_1': 0.329, 'y_1': 0.06, 'x_2': 0.761, 'y_2': 0.174}};{'hand': 0.1156529939930853};[['Where an entire hand can grab the allen key safely']]
143;grasp_vlm_dataset/drill_10_jpg.rf.630a7c5082ccf4850afde2ebfcc67798.jpg;{'index': [0.3322801208496094, 0.18280210876464845, 0.6654956665039062, 0.47926092529296876]};{'index': {'x_1': 0.466, 'y_1': 0.406, 'x_2': 0.4885, 'y_2': 0.4695}};{'index': 0.014463274150262483};[['Where the index finger can press on the power drill safely']]
144;grasp_vlm_dataset/nail_19_jpg.rf.bf96fd2debcd76e68c8d33fbaa35dbff.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.4, 'y_1': 0.336, 'x_2': 0.461, 'y_2': 0.3755}};{'index': 0.0};[['Where the index finger can press on the nail gun safely']]
145;grasp_vlm_dataset/shovel7_cleanup_jpg.rf.b9738b9c19d632cba9837930d899b068.jpg;{'hand1': [0.13696842956542968, 0.20184260559082032, 0.424906982421875, 0.4651380310058594], 'hand2': [0.13696842956542968, 0.20184260559082032, 0.424906982421875, 0.4651380310058594]};{'hand1': {'x_1': 0.358, 'y_1': 0.381, 'x_2': 0.702, 'y_2': 0.641}, 'hand2': {'x_1': 0.83, 'y_1': 0.676, 'x_2': 0.934, 'y_2': 0.8245}};{'hand1': 0.03526687734641238, 'hand2': 0.0};[['Where one entire hand can grab the shovel safely'], ['Where another entire hand can grab the shovel safely']]
146;grasp_vlm_dataset/scissors7_jpg.rf.68511979cb77432f90a047d4950ef71b.jpg;{'index': [0.13984727478027345, 0.13886027526855468, 0.884911865234375, 0.8866235961914063], 'thumb': [0.13984727478027345, 0.13886027526855468, 0.884911865234375, 0.8866235961914063]};{'index': {'x_1': 0.653, 'y_1': 0.346, 'x_2': 0.931, 'y_2': 0.4975}, 'thumb': {'x_1': 0.337, 'y_1': 0.617, 'x_2': 0.5125, 'y_2': 0.8375}};{'index': 0.062282849475006924, 'thumb': 0.06945885699061993};[['Placement for index finger on the pair of scissors'], ['Placement for thumb finger on the pair of scissors']]
147;grasp_vlm_dataset/can_opener7_cleanup_jpg.rf.9a1b1ff72210899e33bdd21291a23769.jpg;{'hand1': [0.41196771240234376, 0.09005728149414062, 0.91122607421875, 0.7914288940429688], 'hand2': [0.41196771240234376, 0.09005728149414062, 0.91122607421875, 0.7914288940429688]};{'hand1': {'x_1': 0.537, 'y_1': 0.297, 'x_2': 0.7395, 'y_2': 0.7905}, 'hand2': {'x_1': 0.226, 'y_1': 0.087, 'x_2': 0.6555, 'y_2': 0.5395}};{'hand1': 0.2853899352945882, 'hand2': 0.25158292588262177};[['Where one entire hand can grab the can opener safely'], ['Where another entire hand can grab the can opener safely']]
148;grasp_vlm_dataset/shovel15_cleanup_jpg.rf.36b6d45311805496e20e1633e101cbb3.jpg;{'hand1': [0.2797132263183594, 0.18807545471191406, 0.7018767700195313, 0.9367418212890625], 'hand2': [0.2797132263183594, 0.18807545471191406, 0.7018767700195313, 0.9367418212890625]};{'hand1': {'x_1': 0.581, 'y_1': 0.072, 'x_2': 0.758, 'y_2': 0.0965}, 'hand2': {'x_1': 0.507, 'y_1': 0.245, 'x_2': 0.6545, 'y_2': 0.6895}};{'hand1': 0.0, 'hand2': 0.20744106612228772};[['Where one entire hand can grab the shovel safely'], ['Where another entire hand can grab the shovel safely']]
149;grasp_vlm_dataset/wrench_13_jpg.rf.40b1fa117433ca5a119417d93bb81c0f.jpg;{'hand': [0.30113140869140625, 0.15082489013671874, 0.653184326171875, 0.8046187744140625]};{'handle': {'x_1': 0.458, 'y_1': 0.301, 'x_2': 0.6465, 'y_2': 0.795}};{'hand': 0.4045661121823705};[['Where an entire hand can grab the wrench safely']]
150;grasp_vlm_dataset/vertical_bar19_jpg.rf.d781672d67ee85076205490804572382.jpg;{'hand': [0.5718245239257812, 0.5931390380859375, 0.5901277465820313, 0.672838623046875]};{'handle': {'x_1': 0.575, 'y_1': 0.603, 'x_2': 0.585, 'y_2': 0.654}};{'hand': 0.34961217918371795};[['Where an entire hand can grab the door with a vertical bar handle safely']]
151;grasp_vlm_dataset/wacker_19_jpg.rf.8ab51c8473e66c4946de24dabac3ba0c.jpg;{'index': [0.1887121887207031, 0.26029257202148437, 0.9359287719726562, 0.9790949096679687]};{'index': {'x_1': 0.573, 'y_1': 0.48, 'x_2': 0.6, 'y_2': 0.4945}};{'index': 0.0007289131475964442};[['Where the index finger can press on the weed wacker safely']]
152;grasp_vlm_dataset/chainsaw14_cleanup_jpg.rf.62748e6d6edd5b5588fc32ac28d063ec.jpg;{'hand1': [0.0010985374450683595, 0.000538337230682373, 0.32066162109375, 0.3811981201171875], 'hand2': [0.0010985374450683595, 0.000538337230682373, 0.32066162109375, 0.3811981201171875]};{'hand1': {'x_1': 0.489, 'y_1': 0.357, 'x_2': 0.5395, 'y_2': 0.682}, 'hand2': {'x_1': 0.637, 'y_1': 0.465, 'x_2': 0.7365, 'y_2': 0.5735}};{'hand1': 0.0, 'hand2': 0.0};[['Where one entire hand can grab the chainsaw safely'], ['Where another entire hand can grab the chainsaw safely']]
153;grasp_vlm_dataset/drill_1_jpg.rf.435014de574692be4bd55fe9d5f2f7f5.jpg;{'index': [0.37318374633789064, 0.21505728149414063, 0.6270929565429687, 0.7897474365234375]};{'index': {'x_1': 0.48, 'y_1': 0.423, 'x_2': 0.5375, 'y_2': 0.4725}};{'index': 0.019505668168410494};[['Where the index finger can press on the power drill safely']]
154;grasp_vlm_dataset/shovel8_cleanup_jpg.rf.8caa927bd209f5e76cfd00aae9378d4d.jpg;{'hand1': [0.5506458740234375, 0.20066688537597657, 0.7364166870117187, 0.8527704467773437], 'hand2': [0.5506458740234375, 0.20066688537597657, 0.7364166870117187, 0.8527704467773437]};{'hand1': {'x_1': 0.706, 'y_1': 0.199, 'x_2': 0.7325, 'y_2': 0.2245}, 'hand2': {'x_1': 0.599, 'y_1': 0.287, 'x_2': 0.71, 'y_2': 0.786}};{'hand1': 0.005211638600409136, 'hand2': 0.4572244757583082};[['Where one entire hand can grab the shovel safely'], ['Where another entire hand can grab the shovel safely']]
155;grasp_vlm_dataset/can_opener15_cleanup_jpg.rf.2c4e78962ef2031a99c3d3edb7d4c427.jpg;{'hand1': [0.062213066101074216, 0.2843388671875, 0.5865338134765625, 0.4472084045410156], 'hand2': [0.062213066101074216, 0.2843388671875, 0.5865338134765625, 0.4472084045410156]};{'hand1': {'x_1': 0.462, 'y_1': 0.454, 'x_2': 0.979, 'y_2': 0.6145}, 'hand2': {'x_1': 0.065, 'y_1': 0.285, 'x_2': 0.5875, 'y_2': 0.4455}};{'hand1': 0.0, 'hand2': 0.9784365525640649};[['Where one entire hand can grab the can opener safely'], ['Where another entire hand can grab the can opener safely']]
156;grasp_vlm_dataset/nail_16_jpg.rf.1b707bdb9c03991344eda63f6f11fb61.jpg;{'index': [0.11365263366699219, 0.16431692504882814, 0.8611814575195312, 0.9099721069335938]};{'index': {'x_1': 0.451, 'y_1': 0.348, 'x_2': 0.512, 'y_2': 0.4}};{'index': 0.005690719705719609};[['Where the index finger can press on the nail gun safely']]
157;grasp_vlm_dataset/bow14_jpg.rf.71a2fd2cd2d1b27c38de9cab4531960f.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.761, 'y_1': 0.78, 'x_2': 0.8245, 'y_2': 0.8465}, 'thumb': {'x_1': 0.802, 'y_1': 0.826, 'x_2': 0.8305, 'y_2': 0.8645}};{'index': 0.0, 'thumb': 0.0};[['Placement for index finger on the violin bow'], ['Placement for thumb finger on the violin bow']]
158;grasp_vlm_dataset/syringe1_jpg.rf.4f2dd7814ec4ed3696140d1d8925966f.jpg;{'index': [0.14780648803710938, 0.20119410705566407, 0.8593185424804688, 0.8030140380859375], 'thumb': [0.14780648803710938, 0.20119410705566407, 0.8593185424804688, 0.8030140380859375]};{'index': {'x_1': 0.666, 'y_1': 0.234, 'x_2': 0.7815, 'y_2': 0.4015}, 'thumb': {'x_1': 0.817, 'y_1': 0.175, 'x_2': 0.8825, 'y_2': 0.29}};{'index': 0.04518018102817282, 'thumb': 0.008699862045137847};[['Placement for index finger on the syringe'], ['Placement for thumb finger on the syringe']]
159;grasp_vlm_dataset/allen_12_jpg.rf.6cdaf4594425e8dc2a1050bb4332f572.jpg;{'hand': [0.09062893676757812, 0.22550123596191407, 0.8288903198242188, 0.9483745727539062]};{'handle': {'x_1': 0.474, 'y_1': 0.285, 'x_2': 0.813, 'y_2': 0.885}};{'hand': 0.3811347878503398};[['Where an entire hand can grab the allen key safely']]
160;grasp_vlm_dataset/nail_11_jpg.rf.273f63ae846149a0a6c1bb7fd5f8bc12.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.639, 'y_1': 0.43, 'x_2': 0.665, 'y_2': 0.4755}};{'index': 0.0};[['Where the index finger can press on the nail gun safely']]
161;grasp_vlm_dataset/multimeter6_cleanup_jpg.rf.87bea067dcb1fb7c2bd88817e593bf22.jpg;{'hand1': [0.11824407958984375, 0.13962181091308593, 0.8606392822265625, 0.8864303588867187], 'hand2': [0.11824407958984375, 0.13962181091308593, 0.8606392822265625, 0.8864303588867187]};{'hand1': {'x_1': 0.277, 'y_1': 0.619, 'x_2': 0.352, 'y_2': 0.8735}, 'hand2': {'x_1': 0.329, 'y_1': 0.618, 'x_2': 0.453, 'y_2': 0.8725}};{'hand1': 0.034427430720486166, 'hand2': 0.056920018791203834};[['Where one entire hand can grab the multimeter with red and black leads safely'], ['Where another entire hand can grab the multimeter with red and black leads safely']]
162;grasp_vlm_dataset/drill_13_jpg.rf.b425d89333a4fa0b054d630a47a1e2d2.jpg;{'index': [0.0484447021484375, 0.013370060920715332, 0.7198157348632812, 0.7527911376953125]};{'index': {'x_1': 0.26, 'y_1': 0.256, 'x_2': 0.3585, 'y_2': 0.3275}};{'index': 0.014186911107086258};[['Where the index finger can press on the power drill safely']]
163;grasp_vlm_dataset/scissors8_jpg.rf.472fbb17cf2f677597f975b808994efc.jpg;{'index': [0.38417877197265626, 0.49612481689453125, 0.6354511108398437, 1.0], 'thumb': [0.16337420654296875, 0.08854696655273438, 0.91173974609375, 0.8027265014648437]};{'index': {'x_1': 0.417, 'y_1': 0.666, 'x_2': 0.5935, 'y_2': 0.965}, 'thumb': {'x_1': 0.748, 'y_1': 0.45, 'x_2': 0.9065, 'y_2': 0.581}};{'index': 0.41681970974595767, 'thumb': 0.03884895847090705};[['Placement for index finger on the pair of scissors'], ['Placement for thumb finger on the pair of scissors']]
164;grasp_vlm_dataset/scissors12_jpg.rf.f44a95057fd54dffca3524af35df59b8.jpg;{'index': [0.11382422637939453, 0.14087579345703125, 0.8614248657226562, 0.8851243286132813], 'thumb': [0.11382422637939453, 0.14087579345703125, 0.8614248657226562, 0.8851243286132813]};{'index': {'x_1': 0.248, 'y_1': 0.176, 'x_2': 0.376, 'y_2': 0.2845}, 'thumb': {'x_1': 0.735, 'y_1': 0.277, 'x_2': 0.7985, 'y_2': 0.305}};{'index': 0.024960429563459112, 'thumb': 0.00319553886548317};[['Placement for index finger on the pair of scissors'], ['Placement for thumb finger on the pair of scissors']]
165;grasp_vlm_dataset/scissors15_jpg.rf.226f137dfd3c2cd21ea71276ba13c453.jpg;{'index': [0.08934555053710938, 0.1910821990966797, 0.8367643432617188, 0.8527001342773437], 'thumb': [0.08934555053710938, 0.1910821990966797, 0.8367643432617188, 0.8527001342773437]};{'index': {'x_1': 0.092, 'y_1': 0.578, 'x_2': 0.321, 'y_2': 0.78}, 'thumb': {'x_1': 0.79, 'y_1': 0.581, 'x_2': 0.9275, 'y_2': 0.689}};{'index': 0.09354392077686347, 'thumb': 0.010014867545412628};[['Placement for index finger on the pair of scissors'], ['Placement for thumb finger on the pair of scissors']]
166;grasp_vlm_dataset/vertical_bar13_jpg.rf.f170b845f44c14eabc532996c7602273.jpg;{'hand': [0.5336353149414063, 0.3544394836425781, 0.561230224609375, 0.41473175048828126]};{'handle': {'x_1': 0.511, 'y_1': 0.405, 'x_2': 0.546, 'y_2': 0.4735}};{'hand': 0.030533412476829933};[['Where an entire hand can grab the door with a vertical bar handle safely']]
167;grasp_vlm_dataset/nail_1_jpg.rf.986de829e0b2a3a5213b78f01db6c31d.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.394, 'y_1': 0.55, 'x_2': 0.4285, 'y_2': 0.6015}};{'index': 0.0};[['Where the index finger can press on the nail gun safely']]
168;grasp_vlm_dataset/glue_15_jpg.rf.6a95976744a461ee77b747f9e9c0ea1d.jpg;{'index': [0.0941256332397461, 0.08853235626220703, 0.8358744506835938, 0.831928955078125]};{'index': {'x_1': 0.53, 'y_1': 0.55, 'x_2': 0.576, 'y_2': 0.692}};{'index': 0.011845918590393321};[['Where the index finger can press on the glue gun safely']]
169;grasp_vlm_dataset/hammer_8_jpg.rf.57300b3805d2cf6dff509d041774b61f.jpg;{'hand': [0.3904942626953125, 0.11367097473144532, 0.59965478515625, 0.8514715576171875]};{'handle': {'x_1': 0.392, 'y_1': 0.089, 'x_2': 0.5925, 'y_2': 0.602}};{'hand': 0.6147602665640501};[['Where an entire hand can grab the hammer safely']]
170;grasp_vlm_dataset/scissors1_jpg.rf.f94c99912c0dbe806bd9163c2e82910a.jpg;{'index': [0.0019721269607543947, 0.26643545532226565, 0.66115478515625, 0.7361555786132813], 'thumb': [0.0022352457046508787, 0.26577099609375, 0.6613551025390625, 0.7355780029296874]};{'index': {'x_1': 0.046, 'y_1': 0.559, 'x_2': 0.4055, 'y_2': 0.6985}, 'thumb': {'x_1': 0.136, 'y_1': 0.307, 'x_2': 0.3345, 'y_2': 0.438}};{'index': 0.16196760587946687, 'thumb': 0.0839745956941215};[['Placement for index finger on the pair of scissors'], ['Placement for thumb finger on the pair of scissors']]
171;grasp_vlm_dataset/darts5_jpg.rf.3161a212cec39eb6bc2399b195e56925.jpg;{'index': [0.24548965454101562, 0.15336289978027343, 0.68034326171875, 0.8605872192382813], 'thumb': [0.24548965454101562, 0.15336289978027343, 0.68034326171875, 0.8605872192382813]};{'index': {'x_1': 0.411, 'y_1': 0.401, 'x_2': 0.5875, 'y_2': 0.714}, 'thumb': {'x_1': 0.369, 'y_1': 0.42, 'x_2': 0.553, 'y_2': 0.7165}};{'index': 0.17963410060172474, 'thumb': 0.17739536048706567};[['Placement for index finger on the dart'], ['Placement for thumb finger on the dart']]
172;grasp_vlm_dataset/can_opener8_cleanup_jpeg.rf.bdc337e29c8e35422f1e1ae4f1c23687.jpg;{'hand1': [0.27502734375, 0.1631063232421875, 0.712931640625, 0.9106626586914063], 'hand2': [0.27502734375, 0.1631063232421875, 0.712931640625, 0.9106626586914063]};{'hand1': {'x_1': 0.281, 'y_1': 0.04, 'x_2': 0.704, 'y_2': 0.634}, 'hand2': {'x_1': 0.534, 'y_1': 0.568, 'x_2': 0.704, 'y_2': 0.9505}};{'hand1': 0.5249635495359163, 'hand2': 0.17434103009586407};[['Where one entire hand can grab the can opener safely'], ['Where another entire hand can grab the can opener safely']]
173;grasp_vlm_dataset/rnd_door5_jpg.rf.86400b399cc7de6b5d66efc944defff8.jpg;{'hand': [0.7182239990234375, 0.4820217590332031, 0.7408372192382813, 0.5820925903320312]};{'handle': {'x_1': 0.49, 'y_1': 0.483, 'x_2': 0.654, 'y_2': 0.5975}};{'hand': 0.0};[['Where an entire hand can grab the door with a round handle safely']]
174;grasp_vlm_dataset/allen_13_jpg.rf.cb5d1f7ce7ffbb1531f2c929af2f69f1.jpg;{'hand': [0.35666244506835937, 0.35691912841796875, 0.4173316650390625, 0.4160994262695312]};{'handle': {'x_1': 0.023, 'y_1': 0.026, 'x_2': 0.4995, 'y_2': 0.48}};{'hand': 0.016596893225141907};[['Where an entire hand can grab the allen key safely']]
175;grasp_vlm_dataset/darts12_jpg.rf.2afed0196917bda432cf70387e75b337.jpg;{'index': [0.05046164321899414, 0.00805046558380127, 0.21690707397460937, 0.29289471435546877], 'thumb': [0.05046164321899414, 0.00805046558380127, 0.21690707397460937, 0.29289471435546877]};{'index': {'x_1': 0.419, 'y_1': 0.433, 'x_2': 0.5765, 'y_2': 0.5885}, 'thumb': {'x_1': 0.411, 'y_1': 0.473, 'x_2': 0.5585, 'y_2': 0.622}};{'index': 0.0, 'thumb': 0.0};[['Placement for index finger on the dart'], ['Placement for thumb finger on the dart']]
176;grasp_vlm_dataset/rnd_door14_jpg.rf.231d2ba72a29002bd208364433cfcf59.jpg;{'hand': [0.5247196044921875, 0.5801736450195313, 0.5660845947265625, 0.6094205322265625]};{'handle': {'x_1': 0.523, 'y_1': 0.582, 'x_2': 0.56, 'y_2': 0.6085}};{'hand': 0.7447469046421041};[['Where an entire hand can grab the door with a round handle safely']]
177;grasp_vlm_dataset/syringe20_jpg.rf.88e9dfd20447e32f6cce37980911ce7e.jpg;{'index': [8.025169372558594e-05, 0.0001129150390625, 0.7015908203125, 0.7167844848632813], 'thumb': [8.025169372558594e-05, 0.0001129150390625, 0.7015908203125, 0.7167844848632813]};{'index': {'x_1': 0.697, 'y_1': 0.701, 'x_2': 0.8885, 'y_2': 0.889}, 'thumb': {'x_1': 0.845, 'y_1': 0.846, 'x_2': 0.9995, 'y_2': 0.9995}};{'index': 0.00013452037487527392, 'thumb': 0.0};[['Placement for index finger on the syringe'], ['Placement for thumb finger on the syringe']]
178;grasp_vlm_dataset/bolt_cutters7_cleanup_jpeg.rf.cc9d61dbf9c76ed128d8e4384a97a044.jpg;{'hand1': [0.17544453430175783, 0.1377811737060547, 0.8680037841796875, 0.8866578369140625], 'hand2': [0.17544453430175783, 0.1377811737060547, 0.8680037841796875, 0.8866578369140625]};{'hand1': {'x_1': 0.526, 'y_1': 0.091, 'x_2': 0.6925, 'y_2': 0.269}, 'hand2': {'x_1': 0.711, 'y_1': 0.141, 'x_2': 0.859, 'y_2': 0.337}};{'hand1': 0.04150202831673704, 'hand2': 0.055930738728740846};[['Where one entire hand can grab the bolt cutters safely'], ['Where another entire hand can grab the bolt cutters safely']]
179;grasp_vlm_dataset/darts4_jpg.rf.e185762bf6904ef83bb9ff868a62c979.jpg;{'index': [0.00019345879554748534, 0.7360131225585937, 0.11477819061279297, 0.9010283813476563], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.451, 'y_1': 0.491, 'x_2': 0.5575, 'y_2': 0.5035}, 'thumb': {'x_1': 0.455, 'y_1': 0.518, 'x_2': 0.556, 'y_2': 0.5325}};{'index': 0.0, 'thumb': 0.0};[['Placement for index finger on the dart'], ['Placement for thumb finger on the dart']]
180;grasp_vlm_dataset/bowl_ball5_jpg.rf.892f5a31c5b2fbe2c81bc9fe8b886e36.jpg;{'index': [0.4850505981445313, 0.06394417572021484, 0.953295166015625, 0.7114479370117187], 'thumb': [0.4850505981445313, 0.06394417572021484, 0.953295166015625, 0.7114479370117187]};{'index': {'x_1': 0.57, 'y_1': 0.084, 'x_2': 0.673, 'y_2': 0.1495}, 'thumb': {'x_1': 0.554, 'y_1': 0.366, 'x_2': 0.618, 'y_2': 0.4735}};{'index': 0.022251714615430147, 'thumb': 0.022692032395191453};[['Placement for index finger on the bowling ball'], ['Placement for thumb finger on the bowling ball']]
181;grasp_vlm_dataset/multimeter19_cleanup_jpg.rf.a9888684acb8e1a0d6fc3c9802831296.jpg;{'hand1': [0.24613247680664063, 0.11309400177001953, 0.8301063842773437, 0.8615856323242187], 'hand2': [0.24613247680664063, 0.11309400177001953, 0.8301063842773437, 0.8615856323242187]};{'hand1': {'x_1': 0.642, 'y_1': 0.48, 'x_2': 0.7085, 'y_2': 0.779}, 'hand2': {'x_1': 0.747, 'y_1': 0.523, 'x_2': 0.8495, 'y_2': 0.8165}};{'hand1': 0.04548963396338086, 'hand2': 0.055086237683053305};[['Where one entire hand can grab the multimeter with red and black leads safely'], ['Where another entire hand can grab the multimeter with red and black leads safely']]
182;grasp_vlm_dataset/bow19_jpg.rf.fc7fd883059b9dacac8880199c665405.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.214, 'y_1': 0.549, 'x_2': 0.337, 'y_2': 0.7605}, 'thumb': {'x_1': 0.188, 'y_1': 0.649, 'x_2': 0.267, 'y_2': 0.7585}};{'index': 0.0, 'thumb': 0.0};[['Placement for index finger on the violin bow'], ['Placement for thumb finger on the violin bow']]
183;grasp_vlm_dataset/chainsaw12_cleanup_jpg.rf.1c2cb6eb4a5dfd7766c29087a6205aaf.jpg;{'hand1': [0.0, 0.0, 0.0, 0.0], 'hand2': [0.0, 0.0, 0.0, 0.0]};{'hand1': {'x_1': 0.076, 'y_1': 0.462, 'x_2': 0.215, 'y_2': 0.6945}, 'hand2': {'x_1': 0.385, 'y_1': 0.222, 'x_2': 0.4755, 'y_2': 0.415}};{'hand1': 0.0, 'hand2': 0.0};[['Where one entire hand can grab the chainsaw safely'], ['Where another entire hand can grab the chainsaw safely']]
184;grasp_vlm_dataset/wacker_12_jpg.rf.50c60506f5b4dbfd0170e0a8e09660ac.jpg;{'index': [0.21507771301269532, 0.18763409423828126, 0.9546211547851563, 0.8822393798828125]};{'index': {'x_1': 0.616, 'y_1': 0.436, 'x_2': 0.6455, 'y_2': 0.4495}};{'index': 0.0007752718419325506};[['Where the index finger can press on the weed wacker safely']]
185;grasp_vlm_dataset/shovel4_cleanup_jpg.rf.f814589495f12a33d09dd3d85b18bbc2.jpg;{'hand1': [0.30994378662109373, 0.16281639099121092, 0.6531401977539063, 0.9120451049804688], 'hand2': [0.30994378662109373, 0.16281639099121092, 0.6531401977539063, 0.9120451049804688]};{'hand1': {'x_1': 0.461, 'y_1': 0.037, 'x_2': 0.5545, 'y_2': 0.084}, 'hand2': {'x_1': 0.478, 'y_1': 0.207, 'x_2': 0.5195, 'y_2': 0.569}};{'hand1': 0.0, 'hand2': 0.0584251069819365};[['Where one entire hand can grab the shovel safely'], ['Where another entire hand can grab the shovel safely']]
186;grasp_vlm_dataset/solder_16_jpg.rf.9d6dc23f67613cba6857e4969b40ffc7.jpg;{'hand': [0.013089919090270996, 0.2919753112792969, 0.7615319213867188, 0.9864540405273438]};{'handle': {'x_1': 0.153, 'y_1': 0.323, 'x_2': 0.5535, 'y_2': 0.494}};{'hand': 0.13175937627801934};[['Where an entire hand can grab the soldering iron safely']]
187;grasp_vlm_dataset/bowl_ball14_jpg.rf.7383601fda4050c565c1fb4127ce41b3.jpg;{'index': [0.8701607666015625, 0.829857666015625, 1.0, 1.0], 'thumb': [0.8701607666015625, 0.829857666015625, 1.0, 1.0]};{'index': {'x_1': 0.508, 'y_1': 0.394, 'x_2': 0.7045, 'y_2': 0.4515}, 'thumb': {'x_1': 0.464, 'y_1': 0.606, 'x_2': 0.565, 'y_2': 0.641}};{'index': 0.0, 'thumb': 0.0};[['Placement for index finger on the bowling ball'], ['Placement for thumb finger on the bowling ball']]
188;grasp_vlm_dataset/syringe5_jpg.rf.6e7c490c52e71c8a2910186668410100.jpg;{'index': [0.09791513061523438, 0.2244530029296875, 0.6364168090820312, 0.845013427734375], 'thumb': [0.09791513061523438, 0.2244530029296875, 0.6364168090820312, 0.845013427734375]};{'index': {'x_1': 0.257, 'y_1': 0.475, 'x_2': 0.3875, 'y_2': 0.665}, 'thumb': {'x_1': 0.099, 'y_1': 0.712, 'x_2': 0.173, 'y_2': 0.841}};{'index': 0.0741981326675305, 'thumb': 0.028566056642236166};[['Placement for index finger on the syringe'], ['Placement for thumb finger on the syringe']]
189;grasp_vlm_dataset/multimeter2_cleanup_jpg.rf.c55013653a51e1d17c285828918f6e94.jpg;{'hand1': [0.0, 0.0, 0.0, 0.0], 'hand2': [0.0, 0.0, 0.0, 0.0]};{'hand1': {'x_1': 0.627, 'y_1': 0.374, 'x_2': 0.7465, 'y_2': 0.537}, 'hand2': {'x_1': 0.673, 'y_1': 0.374, 'x_2': 0.773, 'y_2': 0.5435}};{'hand1': 0.0, 'hand2': 0.0};[['Where one entire hand can grab the multimeter with red and black leads safely'], ['Where another entire hand can grab the multimeter with red and black leads safely']]
190;grasp_vlm_dataset/bot_rnd1_jpg.rf.9c2c096a2757cd0e2adc3c6a7b3c5d74.jpg;{'hand': [0.14616160583496093, 0.31298184204101565, 0.8342439575195313, 0.958190673828125]};{'handle': {'x_1': 0.324, 'y_1': 0.664, 'x_2': 0.3645, 'y_2': 0.712}};{'hand': 0.00437880432258721};[['Where an entire hand can grab the bottom drawer with a round handle safely']]
