img_id;img_path;pred_bboxes;target_bboxes;ious;prompts
118;grasp_vlm_dataset/hammer_10_jpg.rf.2cdb5f31fb14f54d1db317d9be4824aa.jpg;{'hand': [0.09146389007568359, 0.3343327941894531, 0.9253056030273438, 0.654857421875]};{'handle': {'x_1': 0.485, 'y_1': 0.474, 'x_2': 0.905, 'y_2': 0.551}};{'hand': 0.12100268138165332};['Where an entire hand can grab the hammer safely']
119;grasp_vlm_dataset/bolt_cutters18_cleanup_jpeg.rf.9c3972631576a715a6460c780563a783.jpg;{'hand1': [0.65795947265625, 0.3899350891113281, 0.953205322265625, 0.5458519287109375], 'hand2': [0.002615630626678467, 0.3225828552246094, 0.963572998046875, 0.6176322021484375]};{'hand1': {'x_1': 0.0, 'y_1': 0.329, 'x_2': 0.148, 'y_2': 0.3985}, 'hand2': {'x_1': 0.0, 'y_1': 0.542, 'x_2': 0.153, 'y_2': 0.614}};{'hand1': 0.0, 'hand2': 0.03816348677926912};['Where one entire hand can grab the bolt cutters safely', 'Where another entire hand can grab the bolt cutters safely']
120;grasp_vlm_dataset/lever_handle6_jpg.rf.0838c9bca5d8051dc47a81fd5ea8bc18.jpg;{'hand': [0.4664253540039062, 0.6843951416015625, 0.5503484497070312, 0.7179356079101562]};{'handle': {'x_1': 0.471, 'y_1': 0.7, 'x_2': 0.549, 'y_2': 0.716}};{'hand': 0.4433676415045339};['Where an entire hand can grab the door with a horizontal lever handle safely']
121;grasp_vlm_dataset/can_opener4_cleanup_jpeg.rf.589160b6c0d17a1ce2a0f5f31c920aa9.jpg;{'hand1': [0.36718289184570313, 0.0, 0.77631689453125, 0.9361943969726563], 'hand2': [0.5690755004882813, 0.48466537475585936, 0.7824956665039062, 0.5890707397460937]};{'hand1': {'x_1': 0.412, 'y_1': 0.386, 'x_2': 0.486, 'y_2': 0.9415}, 'hand2': {'x_1': 0.583, 'y_1': 0.488, 'x_2': 0.7765, 'y_2': 0.5935}};{'hand1': 0.10618699617426507, 'hand2': 0.8451946103466661};['Where one entire hand can grab the can opener safely', 'Where another entire hand can grab the can opener safely']
122;grasp_vlm_dataset/bow8_jpg.rf.42440eecf28f31f95603cf4cd5c3077c.jpg;{'index': [0.1970872039794922, 0.03046831512451172, 1.0, 0.9999003295898438], 'thumb': [0.19179183959960938, 0.07583363342285156, 0.6923214111328125, 0.5570234985351562]};{'thumb': {'x_1': 0.382, 'y_1': 0.258, 'x_2': 0.43, 'y_2': 0.323}, 'index': {'x_1': 0.428, 'y_1': 0.299, 'x_2': 0.6345, 'y_2': 0.4905}};{'index': 0.050804607118939825, 'thumb': 0.012954133891280329};['Placement for index finger on the violin bow', 'Placement for thumb finger on the violin bow']
123;grasp_vlm_dataset/allen_15_jpg.rf.3a8e49f7d79525555e5345172c0a6fdc.jpg;{'hand': [0.8494044189453125, 0.5558223876953124, 1.0, 0.6102616577148438]};{'handle': {'x_1': 0.143, 'y_1': 0.55, 'x_2': 0.8555, 'y_2': 0.619}};{'hand': 0.005818778713237624};['Where an entire hand can grab the allen key safely']
124;grasp_vlm_dataset/wrench_8_jpg.rf.adc939651c9fb5bc06b5fc7b898bdcc0.jpg;{'hand': [0.03009757423400879, 0.10683214569091797, 0.9595391845703125, 0.9561279907226562]};{'handle': {'x_1': 0.173, 'y_1': 0.18, 'x_2': 0.894, 'y_2': 0.821}};{'hand': 0.5854801605353877};['Where an entire hand can grab the wrench safely']
125;grasp_vlm_dataset/darts14_jpg.rf.4ee09ece4e0644b3725dbaa0430a6618.jpg;{'index': [0.5582122802734375, 0.5506956787109375, 0.99728271484375, 0.6682962036132812], 'thumb': [0.7748241577148437, 0.5570986328125, 1.0, 0.6554121704101562]};{'index': {'x_1': 0.787, 'y_1': 0.566, 'x_2': 1.0, 'y_2': 0.586}, 'thumb': {'x_1': 0.791, 'y_1': 0.599, 'x_2': 1.0, 'y_2': 0.636}};{'index': 0.08136418195278565, 'thumb': 0.3493115056759769};['Placement for index finger on the dart', 'Placement for thumb finger on the dart']
126;grasp_vlm_dataset/nail_3_jpg.rf.a6a6d9284e1a4667a55b39c233e0b885.jpg;{'index': [0.0009405612945556641, 0.00020366907119750977, 0.9948578491210938, 0.9908571166992187]};{'index': {'x_1': 0.469, 'y_1': 0.445, 'x_2': 0.5655, 'y_2': 0.467}};{'index': 0.002156145151947234};['Where the index finger can press on the nail gun safely']
127;grasp_vlm_dataset/saw_0_jpg.rf.381ff29e5ee50ca947c0e35bd4b95b51.jpg;{'index': [0.07295307159423828, 0.2307347412109375, 0.9355733642578125, 0.7782306518554688]};{'index': {'x_1': 0.565, 'y_1': 0.517, 'x_2': 0.6185, 'y_2': 0.5385}};{'index': 0.0024355199524223386};['Where the index finger can press on the circular saw safely']
128;grasp_vlm_dataset/shovel12_cleanup_jpg.rf.3b12e3cf54c81e017f08a50f37095ff7.jpg;{'hand1': [0.23258399963378906, 0.16336988830566407, 0.8167327880859375, 0.8004911499023437], 'hand2': [0.23797897338867188, 0.5437000732421875, 0.5101993103027344, 0.7957129516601562]};{'hand1': {'x_1': 0.414, 'y_1': 0.213, 'x_2': 0.7425, 'y_2': 0.609}, 'hand2': {'x_1': 0.656, 'y_1': 0.165, 'x_2': 0.815, 'y_2': 0.2475}};{'hand1': 0.3495304219201751, 'hand2': 0.0};['Where one entire hand can grab the shovel safely', 'Where another entire hand can grab the shovel safely']
129;grasp_vlm_dataset/wacker_10_jpg.rf.8a910a97615dcdaef321319868f9c7b5.jpg;{'index': [0.07666867828369141, 0.17477413940429687, 0.9668530883789063, 0.7760488891601562]};{'index': {'x_1': 0.777, 'y_1': 0.488, 'x_2': 0.835, 'y_2': 0.5555}};{'index': 0.007314401839675481};['Where the index finger can press on the weed wacker safely']
130;grasp_vlm_dataset/wrench_16_jpg.rf.12243ea8b26ceccdd1e8319ebcf2e0f0.jpg;{'hand': [0.06933859252929687, 0.2665492858886719, 0.8694540405273438, 0.7370193481445313]};{'handle': {'x_1': 0.27, 'y_1': 0.277, 'x_2': 0.863, 'y_2': 0.6205}};{'hand': 0.541123987697952};['Where an entire hand can grab the wrench safely']
131;grasp_vlm_dataset/glue_8_jpg.rf.ed88b2b6948bda44e75188b61fd46f35.jpg;{'index': [0.0, 0.14652955627441405, 0.811090576171875, 0.9374050903320312]};{'index': {'x_1': 0.541, 'y_1': 0.519, 'x_2': 0.5635, 'y_2': 0.6}};{'index': 0.0028411230316583826};['Where the index finger can press on the glue gun safely']
132;grasp_vlm_dataset/shovel6_cleanup_jpg.rf.4cdcccc6f7f22e2f8d25605bdccab048.jpg;{'hand1': [0.468080078125, 0.21392929077148437, 0.5335841064453125, 0.7291749877929687], 'hand2': [0.41319488525390624, 0.11749950408935547, 0.5909804077148437, 0.7988400268554687]};{'hand1': {'x_1': 0.485, 'y_1': 0.324, 'x_2': 0.525, 'y_2': 0.631}, 'hand2': {'x_1': 0.437, 'y_1': 0.117, 'x_2': 0.5665, 'y_2': 0.1525}};{'hand1': 0.3638446425574065, 'hand2': 0.03739826885257434};['Where one entire hand can grab the shovel safely', 'Where another entire hand can grab the shovel safely']
133;grasp_vlm_dataset/glue_10_jpg.rf.24229314b8195dec5efb1d23248a1a10.jpg;{'index': [0.21448916625976563, 0.009649843215942382, 0.76203955078125, 0.89055908203125]};{'index': {'x_1': 0.424, 'y_1': 0.501, 'x_2': 0.5295, 'y_2': 0.6355}};{'index': 0.029418429949419535};['Where the index finger can press on the glue gun safely']
134;grasp_vlm_dataset/saw_3_jpg.rf.ad4e2276b34ec00dab9465a14fd8f064.jpg;{'index': [0.007149040699005127, 0.012297868728637695, 0.99852734375, 0.994257568359375]};{'index': {'x_1': 0.405, 'y_1': 0.181, 'x_2': 0.443, 'y_2': 0.2265}};{'index': 0.001776077526702929};['Where the index finger can press on the circular saw safely']
135;grasp_vlm_dataset/rnd_door13_jpg.rf.ae363c424ddbf2d4d88e5f2b6f4efdb8.jpg;{'hand': [0.0037631094455718994, 0.0, 0.9967333984375, 0.992187255859375]};{'handle': {'x_1': 0.423, 'y_1': 0.417, 'x_2': 0.6295, 'y_2': 0.638}};{'hand': 0.046321480458652836};['Where an entire hand can grab the door with a round handle safely']
136;grasp_vlm_dataset/darts19_jpg.rf.6029ff9335d6fa4f90a81125412346d8.jpg;{'index': [0.00047978758811950684, 0.2474227752685547, 0.7553621826171875, 0.6614519653320312], 'thumb': [0.37446310424804685, 0.45249435424804685, 0.5757628173828125, 0.5555618286132813]};{'index': {'x_1': 0.0, 'y_1': 0.291, 'x_2': 0.4265, 'y_2': 0.467}, 'thumb': {'x_1': 0.0, 'y_1': 0.415, 'x_2': 0.409, 'y_2': 0.537}};{'index': 0.23983650836333759, 'thumb': 0.04309311505223032};['Placement for index finger on the dart', 'Placement for thumb finger on the dart']
137;grasp_vlm_dataset/bolt_cutters12_cleanup_jpeg.rf.4a15d0887585da2e5d7646036bce2d48.jpg;{'hand1': [0.020153194427490233, 0.3017548828125, 0.992456298828125, 0.8087609252929687], 'hand2': [0.022830665588378905, 0.149766357421875, 1.0, 0.8129176025390625]};{'hand1': {'x_1': 0.796, 'y_1': 0.643, 'x_2': 0.9925, 'y_2': 0.8215}, 'hand2': {'x_1': 0.783, 'y_1': 0.134, 'x_2': 0.971, 'y_2': 0.333}};{'hand1': 0.06572449105567656, 'hand2': 0.052917420189532084};['Where one entire hand can grab the bolt cutters safely', 'Where another entire hand can grab the bolt cutters safely']
138;grasp_vlm_dataset/lever_handle7_jpg.rf.fd99b97487f1509ef8943f9e968cee53.jpg;{'hand': [0.3886308288574219, 0.5609618530273438, 0.4747363586425781, 0.583740478515625]};{'handle': {'x_1': 0.421, 'y_1': 0.563, 'x_2': 0.48, 'y_2': 0.5815}};{'hand': 0.48287845752268144};['Where an entire hand can grab the door with a horizontal lever handle safely']
139;grasp_vlm_dataset/bot_rnd4_jpg.rf.76c8799a9e03f401270000dc4691e1e3.jpg;{'hand': [0.04386490631103516, 0.52556591796875, 0.975704345703125, 1.0]};{'handle': {'x_1': 0.409, 'y_1': 0.701, 'x_2': 0.537, 'y_2': 0.815}};{'hand': 0.03300637680408491};['Where an entire hand can grab the bottom drawer with a round handle safely']
140;grasp_vlm_dataset/syringe13_jpg.rf.53e198c3e36d6e5ed9ea63159a03560e.jpg;{'index': [0.40808767700195314, 0.06441271209716797, 0.6917468872070313, 0.9590341796875], 'thumb': [0.47502947998046874, 0.1926809539794922, 0.5826212158203125, 0.44071536254882815]};{'thumb': {'x_1': 0.478, 'y_1': 0.896, 'x_2': 0.6565, 'y_2': 0.942}, 'index': {'x_1': 0.414, 'y_1': 0.779, 'x_2': 0.7055, 'y_2': 0.8275}};{'index': 0.05294374920858134, 'thumb': 0.0};['Placement for index finger on the syringe', 'Placement for thumb finger on the syringe']
141;grasp_vlm_dataset/wacker_4_jpg.rf.15a736a71eeb7d9dfdbb844dd9933428.jpg;{'index': [0.4419894714355469, 0.06690093994140625, 0.698294677734375, 0.898035888671875]};{'index': {'x_1': 0.485, 'y_1': 0.539, 'x_2': 0.505, 'y_2': 0.58}};{'index': 0.003849327654783401};['Where the index finger can press on the weed wacker safely']
142;grasp_vlm_dataset/allen_11_jpg.rf.2b8fb086f4e451a865876d6fc703212d.jpg;{'hand': [0.31909005737304685, 0.051935733795166014, 0.8535579833984375, 0.3280436401367188]};{'handle': {'x_1': 0.329, 'y_1': 0.06, 'x_2': 0.761, 'y_2': 0.174}};{'hand': 0.33372451260654656};['Where an entire hand can grab the allen key safely']
143;grasp_vlm_dataset/drill_10_jpg.rf.630a7c5082ccf4850afde2ebfcc67798.jpg;{'index': [0.3277193298339844, 0.1754807586669922, 0.6689908447265625, 0.8345879516601562]};{'index': {'x_1': 0.466, 'y_1': 0.406, 'x_2': 0.4885, 'y_2': 0.4695}};{'index': 0.006351848804983552};['Where the index finger can press on the power drill safely']
144;grasp_vlm_dataset/nail_19_jpg.rf.bf96fd2debcd76e68c8d33fbaa35dbff.jpg;{'index': [0.014470905303955077, 0.07159709930419922, 0.9754176025390625, 0.9782403564453125]};{'index': {'x_1': 0.4, 'y_1': 0.336, 'x_2': 0.461, 'y_2': 0.3755}};{'index': 0.0027656116514495105};['Where the index finger can press on the nail gun safely']
145;grasp_vlm_dataset/shovel7_cleanup_jpg.rf.b9738b9c19d632cba9837930d899b068.jpg;{'hand1': [0.11141836547851562, 0.19127464294433594, 0.960006591796875, 0.8414267578125], 'hand2': [0.07916644287109376, 0.0013113319873809814, 0.9753509521484375, 0.8533133544921875]};{'hand1': {'x_1': 0.358, 'y_1': 0.381, 'x_2': 0.702, 'y_2': 0.641}, 'hand2': {'x_1': 0.83, 'y_1': 0.676, 'x_2': 0.934, 'y_2': 0.8245}};{'hand1': 0.16211373398792492, 'hand2': 0.02022654637069795};['Where one entire hand can grab the shovel safely', 'Where another entire hand can grab the shovel safely']
146;grasp_vlm_dataset/scissors7_jpg.rf.68511979cb77432f90a047d4950ef71b.jpg;{'index': [0.09975591278076172, 0.01999551010131836, 0.9731174926757813, 0.910697265625], 'thumb': [0.22727679443359375, 0.022901535034179688, 0.49342791748046877, 0.2818783874511719]};{'thumb': {'x_1': 0.337, 'y_1': 0.617, 'x_2': 0.5125, 'y_2': 0.8375}, 'index': {'x_1': 0.653, 'y_1': 0.346, 'x_2': 0.931, 'y_2': 0.4975}};{'index': 0.05414159396443311, 'thumb': 0.0};['Placement for index finger on the pair of scissors', 'Placement for thumb finger on the pair of scissors']
147;grasp_vlm_dataset/can_opener7_cleanup_jpg.rf.9a1b1ff72210899e33bdd21291a23769.jpg;{'hand1': [0.5712800903320312, 0.3144703369140625, 0.9064793090820312, 0.7659856567382812], 'hand2': [0.22954261779785157, 0.09567624664306641, 0.9211787109375, 0.7947966918945313]};{'hand1': {'x_1': 0.537, 'y_1': 0.297, 'x_2': 0.7395, 'y_2': 0.7905}, 'hand2': {'x_1': 0.226, 'y_1': 0.087, 'x_2': 0.6555, 'y_2': 0.5395}};{'hand1': 0.4332114527456006, 'hand2': 0.3867352817404749};['Where one entire hand can grab the can opener safely', 'Where another entire hand can grab the can opener safely']
148;grasp_vlm_dataset/shovel15_cleanup_jpg.rf.36b6d45311805496e20e1633e101cbb3.jpg;{'hand1': [0.0032634437084198, 0.0022412538528442383, 1.0, 0.9948817138671875], 'hand2': [0.2775561218261719, 0.07847318267822266, 0.7786768188476563, 0.9542294921875]};{'hand1': {'x_1': 0.581, 'y_1': 0.072, 'x_2': 0.758, 'y_2': 0.0965}, 'hand2': {'x_1': 0.507, 'y_1': 0.245, 'x_2': 0.6545, 'y_2': 0.6895}};{'hand1': 0.0043829547898916466, 'hand2': 0.14939572512726143};['Where one entire hand can grab the shovel safely', 'Where another entire hand can grab the shovel safely']
149;grasp_vlm_dataset/wrench_13_jpg.rf.40b1fa117433ca5a119417d93bb81c0f.jpg;{'hand': [0.3118858642578125, 0.13363519287109374, 0.6503075561523437, 0.8025751342773437]};{'handle': {'x_1': 0.458, 'y_1': 0.301, 'x_2': 0.6465, 'y_2': 0.795}};{'hand': 0.41133246041272264};['Where an entire hand can grab the wrench safely']
150;grasp_vlm_dataset/vertical_bar19_jpg.rf.d781672d67ee85076205490804572382.jpg;{'hand': [0.7569450073242188, 0.2850489501953125, 0.8191680908203125, 0.8186709594726562]};{'handle': {'x_1': 0.575, 'y_1': 0.603, 'x_2': 0.585, 'y_2': 0.654}};{'hand': 0.0};['Where an entire hand can grab the door with a vertical bar handle safely']
151;grasp_vlm_dataset/wacker_19_jpg.rf.8ab51c8473e66c4946de24dabac3ba0c.jpg;{'index': [0.0, 0.1670472869873047, 0.87358056640625, 0.6295006103515625]};{'index': {'x_1': 0.573, 'y_1': 0.48, 'x_2': 0.6, 'y_2': 0.4945}};{'index': 0.0009690828266551902};['Where the index finger can press on the weed wacker safely']
152;grasp_vlm_dataset/chainsaw14_cleanup_jpg.rf.62748e6d6edd5b5588fc32ac28d063ec.jpg;{'hand1': [0.013623208045959472, 0.0, 0.9830841064453125, 0.6791536865234375], 'hand2': [0.02322780990600586, 0.032735450744628906, 0.3203523864746094, 0.3755676879882813]};{'hand1': {'x_1': 0.489, 'y_1': 0.357, 'x_2': 0.5395, 'y_2': 0.682}, 'hand2': {'x_1': 0.637, 'y_1': 0.465, 'x_2': 0.7365, 'y_2': 0.5735}};{'hand1': 0.024703661227811008, 'hand2': 0.0};['Where one entire hand can grab the chainsaw safely', 'Where another entire hand can grab the chainsaw safely']
153;grasp_vlm_dataset/drill_1_jpg.rf.435014de574692be4bd55fe9d5f2f7f5.jpg;{'index': [0.3691474304199219, 0.2273056182861328, 0.6401286010742188, 0.7900126953125]};{'index': {'x_1': 0.48, 'y_1': 0.423, 'x_2': 0.5375, 'y_2': 0.4725}};{'index': 0.01866601247752774};['Where the index finger can press on the power drill safely']
154;grasp_vlm_dataset/shovel8_cleanup_jpg.rf.8caa927bd209f5e76cfd00aae9378d4d.jpg;{'hand1': [0.561203369140625, 0.21041835021972657, 0.752572998046875, 0.8617918701171875], 'hand2': [0.5699385986328125, 0.19911480712890625, 0.75299365234375, 0.8518629150390625]};{'hand1': {'x_1': 0.706, 'y_1': 0.199, 'x_2': 0.7325, 'y_2': 0.2245}, 'hand2': {'x_1': 0.599, 'y_1': 0.287, 'x_2': 0.71, 'y_2': 0.786}};{'hand1': 0.002986368240272938, 'hand2': 0.4635495668188853};['Where one entire hand can grab the shovel safely', 'Where another entire hand can grab the shovel safely']
155;grasp_vlm_dataset/can_opener15_cleanup_jpg.rf.2c4e78962ef2031a99c3d3edb7d4c427.jpg;{'hand1': [0.05724713134765625, 0.293830322265625, 0.9748477783203126, 0.7083141479492188], 'hand2': [0.09978130340576172, 0.443786865234375, 0.4309136657714844, 0.6986685791015625]};{'hand1': {'x_1': 0.462, 'y_1': 0.454, 'x_2': 0.979, 'y_2': 0.6145}, 'hand2': {'x_1': 0.065, 'y_1': 0.285, 'x_2': 0.5875, 'y_2': 0.4455}};{'hand1': 0.21604384247005298, 'hand2': 0.003382803508332544};['Where one entire hand can grab the can opener safely', 'Where another entire hand can grab the can opener safely']
156;grasp_vlm_dataset/nail_16_jpg.rf.1b707bdb9c03991344eda63f6f11fb61.jpg;{'index': [0.10200181579589844, 0.05490046691894531, 0.8778082275390625, 0.917542724609375]};{'index': {'x_1': 0.451, 'y_1': 0.348, 'x_2': 0.512, 'y_2': 0.4}};{'index': 0.004739680698829261};['Where the index finger can press on the nail gun safely']
157;grasp_vlm_dataset/bow14_jpg.rf.71a2fd2cd2d1b27c38de9cab4531960f.jpg;{'index': [0.14699635314941406, 0.06457630157470703, 0.9053238525390624, 0.9508578491210937], 'thumb': [0.8054024658203125, 0.8477689208984375, 0.91836376953125, 0.9468724975585937]};{'thumb': {'x_1': 0.802, 'y_1': 0.826, 'x_2': 0.8305, 'y_2': 0.8645}, 'index': {'x_1': 0.761, 'y_1': 0.78, 'x_2': 0.8245, 'y_2': 0.8465}};{'index': 0.006282997082595824, 'thumb': 0.035369052243689754};['Placement for index finger on the violin bow', 'Placement for thumb finger on the violin bow']
158;grasp_vlm_dataset/syringe1_jpg.rf.4f2dd7814ec4ed3696140d1d8925966f.jpg;{'index': [0.14799020385742187, 0.1767940216064453, 0.8898671875, 0.7956917114257812], 'thumb': [0.6657780151367187, 0.16907102966308593, 0.8770216674804687, 0.3993866577148438]};{'thumb': {'x_1': 0.817, 'y_1': 0.175, 'x_2': 0.8825, 'y_2': 0.29}, 'index': {'x_1': 0.666, 'y_1': 0.234, 'x_2': 0.7815, 'y_2': 0.4015}};{'index': 0.04213529476836072, 'thumb': 0.1400590588733781};['Placement for index finger on the syringe', 'Placement for thumb finger on the syringe']
159;grasp_vlm_dataset/allen_12_jpg.rf.6cdaf4594425e8dc2a1050bb4332f572.jpg;{'hand': [0.27901068115234373, 0.23577296447753907, 0.8036976928710937, 0.8686173095703125]};{'handle': {'x_1': 0.474, 'y_1': 0.285, 'x_2': 0.813, 'y_2': 0.885}};{'hand': 0.5609376522345555};['Where an entire hand can grab the allen key safely']
160;grasp_vlm_dataset/nail_11_jpg.rf.273f63ae846149a0a6c1bb7fd5f8bc12.jpg;{'index': [0.07891130065917969, 0.016485095977783203, 0.9755335083007812, 0.8946524047851563]};{'index': {'x_1': 0.639, 'y_1': 0.43, 'x_2': 0.665, 'y_2': 0.4755}};{'index': 0.0015024429409127842};['Where the index finger can press on the nail gun safely']
161;grasp_vlm_dataset/multimeter6_cleanup_jpg.rf.87bea067dcb1fb7c2bd88817e593bf22.jpg;{'hand1': [0.6091103515625, 0.25574546813964844, 0.779062744140625, 0.4385969543457031], 'hand2': [0.332248291015625, 0.040554210662841796, 0.6042661743164063, 0.49036819458007813]};{'hand1': {'x_1': 0.277, 'y_1': 0.619, 'x_2': 0.352, 'y_2': 0.8735}, 'hand2': {'x_1': 0.329, 'y_1': 0.618, 'x_2': 0.453, 'y_2': 0.8725}};{'hand1': 0.0, 'hand2': 0.0};['Where one entire hand can grab the multimeter with red and black leads safely', 'Where another entire hand can grab the multimeter with red and black leads safely']
162;grasp_vlm_dataset/drill_13_jpg.rf.b425d89333a4fa0b054d630a47a1e2d2.jpg;{'index': [0.0029211342334747314, 0.0, 0.7198197631835938, 0.9413197631835938]};{'index': {'x_1': 0.26, 'y_1': 0.256, 'x_2': 0.3585, 'y_2': 0.3275}};{'index': 0.010436319004583737};['Where the index finger can press on the power drill safely']
163;grasp_vlm_dataset/scissors8_jpg.rf.472fbb17cf2f677597f975b808994efc.jpg;{'index': [0.12245017242431641, 0.033608169555664064, 0.9608211059570313, 0.9914630737304687], 'thumb': [0.3934766845703125, 0.57881787109375, 0.63430810546875, 1.0]};{'thumb': {'x_1': 0.748, 'y_1': 0.45, 'x_2': 0.9065, 'y_2': 0.581}, 'index': {'x_1': 0.417, 'y_1': 0.666, 'x_2': 0.5935, 'y_2': 0.965}};{'index': 0.06571733721786284, 'thumb': 0.0};['Placement for index finger on the pair of scissors', 'Placement for thumb finger on the pair of scissors']
164;grasp_vlm_dataset/scissors12_jpg.rf.f44a95057fd54dffca3524af35df59b8.jpg;{'index': [0.1130564193725586, 0.1372914276123047, 0.9665382080078125, 0.8071402587890625], 'thumb': [0.24105162048339843, 0.1548694610595703, 0.8624398193359375, 0.36622540283203125]};{'thumb': {'x_1': 0.735, 'y_1': 0.277, 'x_2': 0.7985, 'y_2': 0.305}, 'index': {'x_1': 0.248, 'y_1': 0.176, 'x_2': 0.376, 'y_2': 0.2845}};{'index': 0.024292300525410312, 'thumb': 0.013537993276669647};['Placement for index finger on the pair of scissors', 'Placement for thumb finger on the pair of scissors']
165;grasp_vlm_dataset/scissors15_jpg.rf.226f137dfd3c2cd21ea71276ba13c453.jpg;{'index': [0.0680390625, 0.18037921142578126, 0.9436466674804688, 0.8201843872070312], 'thumb': [0.6151282348632813, 0.5258058471679687, 0.9631047973632813, 0.7721748046875]};{'thumb': {'x_1': 0.79, 'y_1': 0.581, 'x_2': 0.9275, 'y_2': 0.689}, 'index': {'x_1': 0.092, 'y_1': 0.578, 'x_2': 0.321, 'y_2': 0.78}};{'index': 0.08257138663259231, 'thumb': 0.17321698466647853};['Placement for index finger on the pair of scissors', 'Placement for thumb finger on the pair of scissors']
166;grasp_vlm_dataset/vertical_bar13_jpg.rf.f170b845f44c14eabc532996c7602273.jpg;{'hand': [0.5062265319824218, 0.346703857421875, 0.5590057373046875, 0.5136060791015625]};{'handle': {'x_1': 0.511, 'y_1': 0.405, 'x_2': 0.546, 'y_2': 0.4735}};{'hand': 0.27216586253294317};['Where an entire hand can grab the door with a vertical bar handle safely']
167;grasp_vlm_dataset/nail_1_jpg.rf.986de829e0b2a3a5213b78f01db6c31d.jpg;{'index': [0.16748109436035155, 0.1619361572265625, 0.9994419555664062, 0.8893343505859375]};{'index': {'x_1': 0.394, 'y_1': 0.55, 'x_2': 0.4285, 'y_2': 0.6015}};{'index': 0.002935967273143009};['Where the index finger can press on the nail gun safely']
168;grasp_vlm_dataset/glue_15_jpg.rf.6a95976744a461ee77b747f9e9c0ea1d.jpg;{'index': [0.21497726440429688, 0.06129932403564453, 0.896388427734375, 0.918488037109375]};{'index': {'x_1': 0.53, 'y_1': 0.55, 'x_2': 0.576, 'y_2': 0.692}};{'index': 0.01118305569921242};['Where the index finger can press on the glue gun safely']
169;grasp_vlm_dataset/hammer_8_jpg.rf.57300b3805d2cf6dff509d041774b61f.jpg;{'hand': [0.16627743530273437, 0.08934855651855468, 0.7780476684570312, 0.9530469360351562]};{'handle': {'x_1': 0.392, 'y_1': 0.089, 'x_2': 0.5925, 'y_2': 0.602}};{'hand': 0.194504063061493};['Where an entire hand can grab the hammer safely']
170;grasp_vlm_dataset/scissors1_jpg.rf.f94c99912c0dbe806bd9163c2e82910a.jpg;{'index': [0.008105606079101562, 0.26837982177734376, 0.9990037841796875, 0.7372063598632812], 'thumb': [0.6121243286132813, 0.4791546325683594, 0.9914526977539062, 0.566317138671875]};{'thumb': {'x_1': 0.136, 'y_1': 0.307, 'x_2': 0.3345, 'y_2': 0.438}, 'index': {'x_1': 0.046, 'y_1': 0.559, 'x_2': 0.4055, 'y_2': 0.6985}};{'index': 0.10795229642382755, 'thumb': 0.0};['Placement for index finger on the pair of scissors', 'Placement for thumb finger on the pair of scissors']
171;grasp_vlm_dataset/darts5_jpg.rf.3161a212cec39eb6bc2399b195e56925.jpg;{'index': [0.03450375747680664, 0.0, 0.7011431884765625, 0.8680966796875], 'thumb': [0.2129903564453125, 0.05152279281616211, 0.31214202880859376, 0.16957891845703124]};{'index': {'x_1': 0.411, 'y_1': 0.401, 'x_2': 0.5875, 'y_2': 0.714}, 'thumb': {'x_1': 0.369, 'y_1': 0.42, 'x_2': 0.553, 'y_2': 0.7165}};{'index': 0.09546187363018628, 'thumb': 0.0};['Placement for index finger on the dart', 'Placement for thumb finger on the dart']
172;grasp_vlm_dataset/can_opener8_cleanup_jpeg.rf.bdc337e29c8e35422f1e1ae4f1c23687.jpg;{'hand1': [0.274490966796875, 0.04806205749511719, 0.7230448608398438, 0.9595780639648438], 'hand2': [0.5236431274414063, 0.5461685791015625, 0.703878173828125, 0.9502072143554687]};{'hand1': {'x_1': 0.281, 'y_1': 0.04, 'x_2': 0.704, 'y_2': 0.634}, 'hand2': {'x_1': 0.534, 'y_1': 0.568, 'x_2': 0.704, 'y_2': 0.9505}};{'hand1': 0.6011816573851106, 'hand2': 0.8904308039358991};['Where one entire hand can grab the can opener safely', 'Where another entire hand can grab the can opener safely']
173;grasp_vlm_dataset/rnd_door5_jpg.rf.86400b399cc7de6b5d66efc944defff8.jpg;{'hand': [0.7167083740234375, 0.48098309326171873, 0.7402944946289063, 0.5775156860351562]};{'handle': {'x_1': 0.49, 'y_1': 0.483, 'x_2': 0.654, 'y_2': 0.5975}};{'hand': 0.0};['Where an entire hand can grab the door with a round handle safely']
174;grasp_vlm_dataset/allen_13_jpg.rf.cb5d1f7ce7ffbb1531f2c929af2f69f1.jpg;{'hand': [0.016673192977905274, 0.01769801902770996, 0.5139491577148437, 0.49037435913085936]};{'handle': {'x_1': 0.023, 'y_1': 0.026, 'x_2': 0.4995, 'y_2': 0.48}};{'hand': 0.920359342267697};['Where an entire hand can grab the allen key safely']
