img_id;img_path;pred_bboxes;target_bboxes;ious;prompts
127;grasp_vlm_dataset/wacker_10_jpg.rf.8a910a97615dcdaef321319868f9c7b5.jpg;{'index': [0.07666867828369141, 0.17477413940429687, 0.9668530883789063, 0.7760488891601562]};{'index': {'x_1': 0.777, 'y_1': 0.488, 'x_2': 0.835, 'y_2': 0.5555}};{'index': 0.007314401839675481};['Where the index finger can press on the weed wacker safely']
128;grasp_vlm_dataset/drill_1_jpg.rf.435014de574692be4bd55fe9d5f2f7f5.jpg;{'index': [0.3691474304199219, 0.2273056182861328, 0.6401286010742188, 0.7900126953125]};{'index': {'x_1': 0.48, 'y_1': 0.423, 'x_2': 0.5375, 'y_2': 0.4725}};{'index': 0.01866601247752774};['Where the index finger can press on the power drill safely']
129;grasp_vlm_dataset/solder_11_jpg.rf.61a9b0a78f8d7344ec0a94a9e44348df.jpg;{'hand': [0.21193022155761718, 0.040434986114501956, 0.9278568725585937, 0.8129750366210937]};{'handle': {'x_1': 0.641, 'y_1': 0.121, 'x_2': 0.896, 'y_2': 0.4135}};{'hand': 0.1348579387865333};['Where an entire hand can grab the soldering iron safely']
130;grasp_vlm_dataset/glue_7_jpg.rf.524b1983d4e2515f07237ccbd9eb3b5f.jpg;{'index': [0.3105823669433594, 0.05150654983520508, 0.9558391723632812, 0.9637787475585937]};{'index': {'x_1': 0.548, 'y_1': 0.476, 'x_2': 0.568, 'y_2': 0.5815}};{'index': 0.003584473896649103};['Where the index finger can press on the glue gun safely']
131;grasp_vlm_dataset/multimeter5_jpg.rf.7c808d0578c14aab7cf77201da754808.jpg;{'left': [0.0027979016304016113, 0.5605430908203125, 0.8750022583007813, 1.0], 'right': [0.4727739562988281, 0.0551070556640625, 0.87857861328125, 0.665655517578125]};{'right': {'x_1': 0.16, 'y_1': 0.577, 'x_2': 0.5155, 'y_2': 0.6845}, 'left': {'x_1': 0.126, 'y_1': 0.337, 'x_2': 0.383, 'y_2': 0.588}};{'left': 0.016010157254886536, 'right': 0.013423140077613001};['Where the entire left hand can grab the multimeter with red and black leads safely', 'Where the entire right hand can grab the multimeter with red and black leads safely near the green star']
132;grasp_vlm_dataset/shovel10_jpg.rf.a851d52ea1d80dd9a37ee89f8ab5fd07.jpg;{'left': [0.32183859252929686, 0.14050543212890626, 0.5602601928710937, 0.884760498046875], 'right': [0.22420054626464844, 0.5609179077148437, 0.30759716796875, 0.6486460571289062]};{'right': {'x_1': 0.427, 'y_1': 0.443, 'x_2': 0.511, 'y_2': 0.7885}, 'left': {'x_1': 0.344, 'y_1': 0.152, 'x_2': 0.5275, 'y_2': 0.2325}};{'left': 0.08324622543719601, 'right': 0.0};['Where the entire left hand can grab the shovel safely', 'Where the entire right hand can grab the shovel safely near the green star']
133;grasp_vlm_dataset/chainsaw16_jpg.rf.5bcb391b6f3b2485e596cd67e113b5b8.jpg;{'left': [0.030548669815063476, 0.08279042816162109, 0.09911575317382812, 0.17188665771484374], 'right': [0.12034794616699218, 0.12612852478027345, 0.9996021728515625, 0.84923681640625]};{'left': {'x_1': 0.139, 'y_1': 0.382, 'x_2': 0.3155, 'y_2': 0.4925}, 'right': {'x_1': 0.442, 'y_1': 0.172, 'x_2': 0.573, 'y_2': 0.3995}};{'left': 0.0, 'right': 0.04687431028173157};['Where the entire left hand can grab the chainsaw safely near the green star', 'Where the entire right hand can grab the chainsaw safely']
134;grasp_vlm_dataset/top_bar6_jpg.rf.ed95d1fbc5c4f9b6e6eacd8da23c17ad.jpg;{'hand': [0.26381564331054685, 0.34801068115234374, 0.7356356811523438, 0.5633814086914063]};{'handle': {'x_1': 0.546, 'y_1': 0.452, 'x_2': 0.636, 'y_2': 0.4805}};{'hand': 0.02524203201414708};['Where an entire hand can grab the top drawer with a horizontal bar handle safely']
135;grasp_vlm_dataset/bow13_jpg.rf.61ec96aa8ae181f31ecaf61633dc3155.jpg;{'index': [0.24140089416503907, 0.04827752685546875, 0.8312172241210938, 0.955922607421875], 'thumb': [0.6822039184570312, 0.8057974243164062, 0.8273367919921875, 0.9559381713867188]};{'index': {'x_1': 0.63, 'y_1': 0.667, 'x_2': 0.7125, 'y_2': 0.7845}, 'thumb': {'x_1': 0.673, 'y_1': 0.753, 'x_2': 0.7125, 'y_2': 0.811}};{'index': 0.018107519624746486, 'thumb': 0.0065883367111096505};['Placement for index finger on the violin bow', 'Placement for thumb finger on the violin bow']
136;grasp_vlm_dataset/vertical_bar13_jpg.rf.f170b845f44c14eabc532996c7602273.jpg;{'hand': [0.5062265319824218, 0.346703857421875, 0.5590057373046875, 0.5136060791015625]};{'handle': {'x_1': 0.511, 'y_1': 0.405, 'x_2': 0.546, 'y_2': 0.4735}};{'hand': 0.27216586253294317};['Where an entire hand can grab the door with a vertical bar handle safely']
137;grasp_vlm_dataset/solder_5_jpg.rf.aeacdfb866d8162a9184f451f439dc39.jpg;{'hand': [0.599226318359375, 0.6560776977539062, 0.9237861938476563, 0.958937255859375]};{'handle': {'x_1': 0.569, 'y_1': 0.473, 'x_2': 0.6365, 'y_2': 0.7395}};{'hand': 0.027474677322247027};['Where an entire hand can grab the soldering iron safely']
138;grasp_vlm_dataset/chainsaw20_jpg.rf.dc1c3fc43d94cbf06b490361708ed579.jpg;{'left': [0.02201448440551758, 0.5038136901855469, 0.10759825897216797, 0.570242919921875], 'right': [0.21154963684082032, 0.2741404113769531, 0.9405587768554687, 0.6383572998046875]};{'right': {'x_1': 0.394, 'y_1': 0.296, 'x_2': 0.4945, 'y_2': 0.33}, 'left': {'x_1': 0.22, 'y_1': 0.317, 'x_2': 0.418, 'y_2': 0.4045}};{'left': 0.0, 'right': 0.012869211122743208};['Where the entire left hand can grab the chainsaw safely near the green star', 'Where the entire right hand can grab the chainsaw safely']
139;grasp_vlm_dataset/lever_handle2_jpg.rf.32fd38f14cd1195fd5d20ff4c2b11e66.jpg;{'hand': [0.3868924560546875, 0.5766192016601562, 0.48157672119140627, 0.602603759765625]};{'handle': {'x_1': 0.41, 'y_1': 0.583, 'x_2': 0.487, 'y_2': 0.5945}};{'hand': 0.3262906557314375};['Where an entire hand can grab the door with a horizontal lever handle safely']
140;grasp_vlm_dataset/rnd_door16_jpg.rf.3fd7d52f22bb533bc876da2b5e186531.jpg;{'hand': [0.6770109252929688, 0.94700830078125, 0.7221759033203125, 1.0]};{'handle': {'x_1': 0.69, 'y_1': 0.947, 'x_2': 0.721, 'y_2': 1.0}};{'hand': 0.6862987370334079};['Where an entire hand can grab the door with a round handle safely']
141;grasp_vlm_dataset/syringe16_jpg.rf.8c9423a1449e8f8ced46f9651e5818ca.jpg;{'index': [0.11987739562988281, 0.44478057861328124, 0.8787598876953125, 0.5990250244140625], 'thumb': [0.5925054321289063, 0.46382919311523435, 0.8772169189453125, 0.5458042602539063]};{'thumb': {'x_1': 0.128, 'y_1': 0.488, 'x_2': 0.163, 'y_2': 0.5815}, 'index': {'x_1': 0.216, 'y_1': 0.454, 'x_2': 0.248, 'y_2': 0.608}};{'index': 0.03954982708223289, 'thumb': 0.0};['Placement for index finger on the syringe', 'Placement for thumb finger on the syringe']
142;grasp_vlm_dataset/drill_0_jpg.rf.ba4c73b312f6c2ad5dd8cd418de04264.jpg;{'index': [0.013920843124389648, 0.03711542510986328, 0.9761721801757812, 0.8156873168945312]};{'index': {'x_1': 0.437, 'y_1': 0.391, 'x_2': 0.53, 'y_2': 0.469}};{'index': 0.009682562463902172};['Where the index finger can press on the power drill safely']
143;grasp_vlm_dataset/wacker_2_jpg.rf.466b5868a2a12b97e0c5bcdcb4a911bb.jpg;{'index': [0.0014505088329315186, 0.2680772705078125, 0.9894141845703125, 0.8370382690429687]};{'index': {'x_1': 0.455, 'y_1': 0.613, 'x_2': 0.4885, 'y_2': 0.6445}};{'index': 0.0018772922463360026};['Where the index finger can press on the weed wacker safely']
144;grasp_vlm_dataset/scissors8_jpg.rf.472fbb17cf2f677597f975b808994efc.jpg;{'index': [0.12245017242431641, 0.033608169555664064, 0.9608211059570313, 0.9914630737304687], 'thumb': [0.3934766845703125, 0.57881787109375, 0.63430810546875, 1.0]};{'thumb': {'x_1': 0.748, 'y_1': 0.45, 'x_2': 0.9065, 'y_2': 0.581}, 'index': {'x_1': 0.417, 'y_1': 0.666, 'x_2': 0.5935, 'y_2': 0.965}};{'index': 0.06571733721786284, 'thumb': 0.0};['Placement for index finger on the pair of scissors', 'Placement for thumb finger on the pair of scissors']
145;grasp_vlm_dataset/bowl_ball14_jpg.rf.7383601fda4050c565c1fb4127ce41b3.jpg;{'index': [0.0915012664794922, 0.28013986206054686, 0.9996519165039063, 0.7056047973632813], 'thumb': [0.1834146728515625, 0.3027643127441406, 0.82083203125, 0.6542364501953125]};{'index': {'x_1': 0.508, 'y_1': 0.394, 'x_2': 0.7045, 'y_2': 0.4515}, 'thumb': {'x_1': 0.464, 'y_1': 0.606, 'x_2': 0.565, 'y_2': 0.641}};{'index': 0.029242111433817178, 'thumb': 0.015778823906870066};['Placement for index finger on the bowling ball', 'Placement for thumb finger on the bowling ball']
146;grasp_vlm_dataset/shovel11_jpg.rf.2bd7feed145657ccfceefe65a99f3f2f.jpg;{'left': [0.191315185546875, 0.8194638061523437, 0.24973042297363282, 0.9066818237304688], 'right': [0.015394777297973632, 0.04122057723999024, 0.9952985229492187, 0.74724853515625]};{'left': {'x_1': 0.046, 'y_1': 0.374, 'x_2': 0.0965, 'y_2': 0.662}, 'right': {'x_1': 0.444, 'y_1': 0.46, 'x_2': 0.66, 'y_2': 0.5745}};{'left': 0.0, 'right': 0.035748178771429884};['Where the entire left hand can grab the shovel safely near the green star', 'Where the entire right hand can grab the shovel safely']
147;grasp_vlm_dataset/lever_handle14_jpg.rf.2ef9240c074aef275eeceb0e3583c305.jpg;{'hand': [0.29408843994140627, 0.5534251098632812, 0.3630170593261719, 0.616106201171875]};{'handle': {'x_1': 0.31, 'y_1': 0.563, 'x_2': 0.3725, 'y_2': 0.5725}};{'hand': 0.11419331459792387};['Where an entire hand can grab the door with a horizontal lever handle safely']
148;grasp_vlm_dataset/drill_8_jpg.rf.0e9e374530ed9dab0955f40cd3b6ac75.jpg;{'index': [0.06885862731933594, 0.13339143371582032, 0.8995044555664062, 0.8458276977539062]};{'index': {'x_1': 0.459, 'y_1': 0.439, 'x_2': 0.495, 'y_2': 0.509}};{'index': 0.0042583233405756316};['Where the index finger can press on the power drill safely']
149;grasp_vlm_dataset/allen_17_jpg.rf.fee357f14795a45bb4d02e7443df8204.jpg;{'hand': [0.08422431182861329, 0.34932345581054686, 0.7847166137695313, 0.7092520751953125]};{'handle': {'x_1': 0.421, 'y_1': 0.354, 'x_2': 0.7885, 'y_2': 0.579}};{'hand': 0.3234908960529401};['Where an entire hand can grab the allen key safely']
150;grasp_vlm_dataset/allen_6_jpg.rf.c65ff82a152e9faf8d2f43fa129c9963.jpg;{'hand': [0.28345834350585936, 0.14076524353027345, 0.8081763916015625, 0.8492107543945312]};{'handle': {'x_1': 0.292, 'y_1': 0.144, 'x_2': 0.7985, 'y_2': 0.302}};{'hand': 0.21528019671586981};['Where an entire hand can grab the allen key safely']
151;grasp_vlm_dataset/wrench_6_jpg.rf.4e8676d4832153540267a96a78ae2c6f.jpg;{'hand': [0.02329912757873535, 0.08971691131591797, 0.9662178955078125, 0.8286341552734375]};{'handle': {'x_1': 0.305, 'y_1': 0.097, 'x_2': 0.966, 'y_2': 0.6055}};{'hand': 0.48241670160574157};['Where an entire hand can grab the wrench safely']
152;grasp_vlm_dataset/bow11_jpg.rf.b5efed0e65f8331f4bd64202db7d38a0.jpg;{'index': [0.0672967758178711, 0.07504034423828125, 0.9706643676757812, 0.9470477294921875], 'thumb': [0.7888479614257813, 0.09297239685058593, 0.9471585083007813, 0.24503341674804688]};{'index': {'x_1': 0.785, 'y_1': 0.2, 'x_2': 0.848, 'y_2': 0.2595}, 'thumb': {'x_1': 0.809, 'y_1': 0.183, 'x_2': 0.84, 'y_2': 0.214}};{'index': 0.00475853037427592, 'thumb': 0.03992046942168324};['Placement for index finger on the violin bow', 'Placement for thumb finger on the violin bow']
153;grasp_vlm_dataset/top_bar7_jpg.rf.c1a65f421d3e8ba6288e93fce966c145.jpg;{'hand': [0.3917850952148437, 0.3569379577636719, 0.5495421752929688, 0.39338064575195314]};{'handle': {'x_1': 0.39, 'y_1': 0.358, 'x_2': 0.55, 'y_2': 0.3925}};{'hand': 0.9341190569262267};['Where an entire hand can grab the top drawer with a horizontal bar handle safely']
154;grasp_vlm_dataset/multimeter17_jpg.rf.eba4e4c8cacf37f6930815055898aa22.jpg;{'left': [0.3397713317871094, 0.056707618713378906, 0.752251953125, 0.8919087524414062], 'right': [0.3483917236328125, 0.06513828277587891, 0.7546289672851563, 0.8947005615234375]};{'left': {'x_1': 0.35, 'y_1': 0.244, 'x_2': 0.411, 'y_2': 0.565}, 'right': {'x_1': 0.67, 'y_1': 0.238, 'x_2': 0.7295, 'y_2': 0.577}};{'left': 0.05683819037960785, 'right': 0.0598532767169783};['Where the entire left hand can grab the multimeter with red and black leads safely near the green star', 'Where the entire right hand can grab the multimeter with red and black leads safely']
155;grasp_vlm_dataset/solder_10_jpg.rf.b9d560d90e1b1dfc452fbed7c535edd6.jpg;{'hand': [0.0, 0.0, 0.9608527221679688, 0.8695325927734375]};{'handle': {'x_1': 0.065, 'y_1': 0.494, 'x_2': 0.552, 'y_2': 0.863}};{'hand': 0.21508624474780297};['Where an entire hand can grab the soldering iron safely']
156;grasp_vlm_dataset/darts9_jpg.rf.0e86bcfc018e6725a57ffd620eea9dd2.jpg;{'index': [0.022503406524658202, 0.1770745849609375, 0.635880615234375, 0.5080700988769531], 'thumb': [0.35456195068359375, 0.33291888427734373, 0.552684326171875, 0.4530607604980469]};{'index': {'x_1': 0.397, 'y_1': 0.354, 'x_2': 0.5185, 'y_2': 0.418}, 'thumb': {'x_1': 0.372, 'y_1': 0.383, 'x_2': 0.5085, 'y_2': 0.438}};{'index': 0.03830068218492857, 'thumb': 0.31540415077360134};['Placement for index finger on the dart', 'Placement for thumb finger on the dart']
157;grasp_vlm_dataset/shovel14_jpg.rf.4ca1e8dd85c89628f71681399c1b7520.jpg;{'left': [0.020948127746582033, 0.9416434936523438, 0.06619043731689453, 0.984737060546875], 'right': [0.04563152694702149, 0.111990478515625, 0.9052755737304687, 0.9669249267578125]};{'left': {'x_1': 0.062, 'y_1': 0.84, 'x_2': 0.1805, 'y_2': 0.9535}, 'right': {'x_1': 0.122, 'y_1': 0.392, 'x_2': 0.6135, 'y_2': 0.892}};{'left': 0.0032367985441665442, 'right': 0.3343813523787053};['Where the entire left hand can grab the shovel safely near the green star', 'Where the entire right hand can grab the shovel safely']
158;grasp_vlm_dataset/bowl_ball12_jpg.rf.8ffcd1332ffaf7ad15d4baed4d1dffbe.jpg;{'index': [0.44313272094726563, 0.6725242309570313, 0.936488525390625, 0.9698967895507813], 'thumb': [0.662959716796875, 0.6807974853515625, 0.7105993041992188, 0.7043901977539062]};{'thumb': {'x_1': 0.658, 'y_1': 0.909, 'x_2': 0.7415, 'y_2': 0.949}, 'index': {'x_1': 0.598, 'y_1': 0.709, 'x_2': 0.7645, 'y_2': 0.749}};{'index': 0.045395530687015136, 'thumb': 0.0};['Placement for index finger on the bowling ball', 'Placement for thumb finger on the bowling ball']
159;grasp_vlm_dataset/lever_handle6_jpg.rf.0838c9bca5d8051dc47a81fd5ea8bc18.jpg;{'hand': [0.4664253540039062, 0.6843951416015625, 0.5503484497070312, 0.7179356079101562]};{'handle': {'x_1': 0.471, 'y_1': 0.7, 'x_2': 0.549, 'y_2': 0.716}};{'hand': 0.4433676415045339};['Where an entire hand can grab the door with a horizontal lever handle safely']
160;grasp_vlm_dataset/rnd_door14_jpg.rf.231d2ba72a29002bd208364433cfcf59.jpg;{'hand': [0.5242792358398437, 0.5783020629882812, 0.56778369140625, 0.6107377319335937]};{'handle': {'x_1': 0.523, 'y_1': 0.582, 'x_2': 0.56, 'y_2': 0.6085}};{'hand': 0.6550885515358094};['Where an entire hand can grab the door with a round handle safely']
161;grasp_vlm_dataset/can_opener12_jpg.rf.22f6ab1a42efc640e2ea943eb35ac726.jpg;{'left': [0.07545907592773438, 0.8246637573242187, 0.1568642272949219, 0.90568115234375], 'right': [0.2860221862792969, 0.028304189682006837, 0.6936072998046875, 0.9443683471679688]};{'right': {'x_1': 0.427, 'y_1': 0.028, 'x_2': 0.702, 'y_2': 0.63}, 'left': {'x_1': 0.297, 'y_1': 0.66, 'x_2': 0.5525, 'y_2': 0.9295}};{'left': 0.0, 'right': 0.42381312164669716};['Where the entire left hand can grab the can opener safely near the green star', 'Where the entire right hand can grab the can opener safely']
162;grasp_vlm_dataset/hammer_1_jpg.rf.8831351caa1386445ee1fac912d299a8.jpg;{'hand': [0.24476492309570314, 0.050657390594482425, 0.729804931640625, 0.9600761108398438]};{'handle': {'x_1': 0.421, 'y_1': 0.462, 'x_2': 0.566, 'y_2': 0.942}};{'hand': 0.15778575304884548};['Where an entire hand can grab the hammer safely']
163;grasp_vlm_dataset/drill_9_jpg.rf.8af7cd1c458bcf01feae4d5308c67569.jpg;{'index': [0.020041227340698242, 0.13638749694824218, 0.7293485107421875, 1.0]};{'index': {'x_1': 0.478, 'y_1': 0.46, 'x_2': 0.5015, 'y_2': 0.535}};{'index': 0.002877237984191003};['Where the index finger can press on the power drill safely']
164;grasp_vlm_dataset/bolt_cutters13_jpeg.rf.4a898956ad25d30002734ef4fda5d7c8.jpg;{'left': [0.012176722526550292, 0.10465839385986328, 0.9964411010742188, 0.8272598876953124], 'right': [0.009848624229431153, 0.37555938720703125, 0.604080322265625, 0.826742919921875]};{'left': {'x_1': 0.607, 'y_1': 0.182, 'x_2': 1.0, 'y_2': 0.567}, 'right': {'x_1': 0.396, 'y_1': 0.106, 'x_2': 0.8375, 'y_2': 0.434}};{'left': 0.21040498924961323, 'right': 0.03034326119350969};['Where the entire left hand can grab the bolt cutters safely near the green star', 'Where the entire right hand can grab the bolt cutters safely']
165;grasp_vlm_dataset/top_rnd4_jpg.rf.1695a634ce6d4dd9aaeba81aed3dd1aa.jpg;{'hand': [0.22638365173339844, 0.6582009887695313, 0.6064679565429687, 0.8702122192382813]};{'handle': {'x_1': 0.407, 'y_1': 0.575, 'x_2': 0.444, 'y_2': 0.6135}};{'hand': 0.0};['Where an entire hand can grab the top drawer with a round handle safely']
166;grasp_vlm_dataset/screwdriver_13_jpg.rf.139c780051664ae63854eab4ce1922be.jpg;{'hand': [0.21104875183105468, 0.15256231689453126, 0.8394713134765625, 0.8750335693359375]};{'handle': {'x_1': 0.212, 'y_1': 0.147, 'x_2': 0.5405, 'y_2': 0.5245}};{'hand': 0.2680333767767036};['Where an entire hand can grab the screwdriver safely']
167;grasp_vlm_dataset/shovel9_jpg.rf.4c31fd622f54fc92f86041fb62cceff3.jpg;{'left': [0.0065629777908325195, 0.14432891845703125, 0.9923836059570312, 0.8501549682617188], 'right': [0.30194424438476564, 0.6226281127929687, 0.36731756591796877, 0.7138545532226562]};{'left': {'x_1': 0.006, 'y_1': 0.152, 'x_2': 0.113, 'y_2': 0.234}, 'right': {'x_1': 0.162, 'y_1': 0.256, 'x_2': 0.5305, 'y_2': 0.5435}};{'left': 0.012542444025870254, 'right': 0.0};['Where the entire left hand can grab the shovel safely', 'Where the entire right hand can grab the shovel safely near the green star']
168;grasp_vlm_dataset/syringe6_jpg.rf.d70a0897d3502ec98df645daabc7089c.jpg;{'index': [0.43121368408203126, 0.12236879730224609, 0.8334850463867187, 0.42289620971679687], 'thumb': [0.9187476806640625, 0.8526719970703125, 0.99997998046875, 0.91009912109375]};{'thumb': {'x_1': 0.713, 'y_1': 0.127, 'x_2': 0.8495, 'y_2': 0.1835}, 'index': {'x_1': 0.434, 'y_1': 0.329, 'x_2': 0.75, 'y_2': 0.416}};{'index': 0.22740663242649217, 'thumb': 0.0};['Placement for index finger on the syringe', 'Placement for thumb finger on the syringe']
169;grasp_vlm_dataset/saw_8_jpg.rf.4c343d7ad4d81a4f99bfc448c5bf18df.jpg;{'index': [0.0010772943496704102, 0.0745401382446289, 0.9936529541015625, 0.8987797241210937]};{'index': {'x_1': 0.424, 'y_1': 0.219, 'x_2': 0.4615, 'y_2': 0.278}};{'index': 0.0027043704986185212};['Where the index finger can press on the circular saw safely']
170;grasp_vlm_dataset/nail_13_jpg.rf.d4d08a31aec7bb160c2581e49be92096.jpg;{'index': [0.15163702392578124, 0.15640008544921874, 0.7718887329101562, 0.907501708984375]};{'index': {'x_1': 0.431, 'y_1': 0.548, 'x_2': 0.4475, 'y_2': 0.593}};{'index': 0.0015937851929672005};['Where the index finger can press on the nail gun safely']
171;grasp_vlm_dataset/hammer_12_jpg.rf.db41f3ed9ddd7ce1779e4e157c0a114c.jpg;{'hand': [0.26449554443359374, 0.13357069396972657, 0.56755810546875, 0.8424542846679688]};{'handle': {'x_1': 0.38, 'y_1': 0.525, 'x_2': 0.4485, 'y_2': 0.817}};{'hand': 0.09310354354070408};['Where an entire hand can grab the hammer safely']
172;grasp_vlm_dataset/saw_6_jpg.rf.e9269da0475a0a2a3b47c5092bd0fbeb.jpg;{'index': [0.006446123123168945, 0.14441162109375, 0.9983449096679687, 0.97045751953125]};{'index': {'x_1': 0.463, 'y_1': 0.242, 'x_2': 0.501, 'y_2': 0.317}};{'index': 0.0034783503386134496};['Where the index finger can press on the circular saw safely']
173;grasp_vlm_dataset/chainsaw9_jpg.rf.52e0b8a6d8f102243b5ec06b36d53151.jpg;{'left': [0.021410375595092773, 0.33723651123046877, 0.95323095703125, 0.8108242797851563], 'right': [0.9103312377929688, 0.3168907165527344, 0.9595308227539062, 0.37238067626953125]};{'right': {'x_1': 0.856, 'y_1': 0.474, 'x_2': 0.9525, 'y_2': 0.5845}, 'left': {'x_1': 0.559, 'y_1': 0.33, 'x_2': 0.6855, 'y_2': 0.8055}};{'left': 0.13395165697791392, 'right': 0.0};['Where the entire left hand can grab the chainsaw safely', 'Where the entire right hand can grab the chainsaw safely near the green star']
174;grasp_vlm_dataset/can_opener10_jpg.rf.0c479bc421a00b21d59c683521e4920e.jpg;{'left': [0.0358598518371582, 0.3658589782714844, 0.8222619018554688, 0.8076453857421875], 'right': [0.0033662617206573486, 0.05960801315307617, 0.9999951171875, 0.9927097778320313]};{'left': {'x_1': 0.056, 'y_1': 0.068, 'x_2': 0.533, 'y_2': 0.5935}, 'right': {'x_1': 0.657, 'y_1': 0.296, 'x_2': 0.7515, 'y_2': 0.8005}};{'left': 0.22182770847006977, 'right': 0.05126612724652553};['Where the entire left hand can grab the can opener safely', 'Where the entire right hand can grab the can opener safely near the green star']
175;grasp_vlm_dataset/glue_9_jpg.rf.d45e4897d8c3ae19dcfa115255433a88.jpg;{'index': [0.2696706848144531, 0.1479386749267578, 0.8251390380859375, 0.64974853515625]};{'index': {'x_1': 0.394, 'y_1': 0.397, 'x_2': 0.464, 'y_2': 0.4565}};{'index': 0.014942267059582232};['Where the index finger can press on the glue gun safely']
176;grasp_vlm_dataset/wrench_19_jpg.rf.50f2780fb4efe8b60912b00ccb35462e.jpg;{'hand': [0.02190133857727051, 0.09078204345703125, 0.9481791381835938, 0.971878173828125]};{'handle': {'x_1': 0.191, 'y_1': 0.22, 'x_2': 0.723, 'y_2': 0.749}};{'hand': 0.3448281841091286};['Where an entire hand can grab the wrench safely']
177;grasp_vlm_dataset/saw_14_jpg.rf.7aaa3383b9fbd2a17659de103084c081.jpg;{'index': [0.003420889377593994, 0.044204025268554686, 0.9334794311523438, 0.9704053344726562]};{'index': {'x_1': 0.407, 'y_1': 0.173, 'x_2': 0.4235, 'y_2': 0.2655}};{'index': 0.0017717808390301545};['Where the index finger can press on the circular saw safely']
178;grasp_vlm_dataset/chainsaw3_jpg.rf.65a30441c5cb87ac29b4f25917cbc6cd.jpg;{'left': [0.10485794830322266, 0.19663131713867188, 0.8454982299804688, 0.6038319091796875], 'right': [0.4511582336425781, 0.21492393493652343, 0.4863260498046875, 0.2740523376464844]};{'right': {'x_1': 0.248, 'y_1': 0.192, 'x_2': 0.345, 'y_2': 0.35}, 'left': {'x_1': 0.089, 'y_1': 0.284, 'x_2': 0.166, 'y_2': 0.4095}};{'left': 0.02527618528709516, 'right': 0.0};['Where the entire left hand can grab the chainsaw safely', 'Where the entire right hand can grab the chainsaw safely near the green star']
179;grasp_vlm_dataset/vertical_bar9_jpg.rf.022a484f1da4cddb31c6f7aec5da4951.jpg;{'hand': [0.6664468994140625, 0.04320013427734375, 0.7812277221679688, 0.9658582153320312]};{'handle': {'x_1': 0.714, 'y_1': 0.605, 'x_2': 0.74, 'y_2': 0.6935}};{'hand': 0.021727336742958788};['Where an entire hand can grab the door with a vertical bar handle safely']
180;grasp_vlm_dataset/hammer_3_jpg.rf.19078c2ac0de3ccda23c6fe59a99e1d8.jpg;{'hand': [0.004592716693878174, 0.0, 1.0, 0.99394140625]};{'handle': {'x_1': 0.465, 'y_1': 0.418, 'x_2': 0.577, 'y_2': 0.8145}};{'hand': 0.044884833355641564};['Where an entire hand can grab the hammer safely']
181;grasp_vlm_dataset/lever_handle8_jpg.rf.f197528e91c0cfefd5c22b4f379e1d0c.jpg;{'hand': [0.5494780883789062, 0.3469163818359375, 0.6370953979492188, 0.3760498046875]};{'handle': {'x_1': 0.546, 'y_1': 0.352, 'x_2': 0.6195, 'y_2': 0.3675}};{'hand': 0.41639692678896917};['Where an entire hand can grab the door with a horizontal lever handle safely']
182;grasp_vlm_dataset/glue_0_jpg.rf.bdaaa9354a9ab3353743325f8762d122.jpg;{'index': [0.20161215209960937, 0.051963775634765626, 0.8886270751953125, 0.9341640625]};{'index': {'x_1': 0.622, 'y_1': 0.358, 'x_2': 0.663, 'y_2': 0.5505}};{'index': 0.013022105968950851};['Where the index finger can press on the glue gun safely']
183;grasp_vlm_dataset/vertical_bar3_jpg.rf.7f2561c534677fb42dc26c91251dca50.jpg;{'hand': [0.618600341796875, 0.5250183715820312, 0.7596038818359375, 0.9941627197265624]};{'handle': {'x_1': 0.666, 'y_1': 0.435, 'x_2': 0.792, 'y_2': 0.6885}};{'hand': 0.1848364254107659};['Where an entire hand can grab the door with a vertical bar handle safely']
184;grasp_vlm_dataset/glue_16_jpg.rf.256552b82d4222ff16d04a50052eb923.jpg;{'index': [0.3543190307617187, 0.06795409393310547, 0.648653076171875, 0.9213534545898437]};{'index': {'x_1': 0.476, 'y_1': 0.298, 'x_2': 0.529, 'y_2': 0.4635}};{'index': 0.03492054837325767};['Where the index finger can press on the glue gun safely']
185;grasp_vlm_dataset/hammer_14_jpg.rf.f93449d074953fa9f48ffde792d7f494.jpg;{'hand': [0.004574179649353027, 0.008177667617797852, 0.9980796508789063, 1.0]};{'handle': {'x_1': 0.487, 'y_1': 0.469, 'x_2': 0.7335, 'y_2': 0.8625}};{'hand': 0.0984368061634775};['Where an entire hand can grab the hammer safely']
186;grasp_vlm_dataset/syringe1_jpg.rf.4f2dd7814ec4ed3696140d1d8925966f.jpg;{'index': [0.14799020385742187, 0.1767940216064453, 0.8898671875, 0.7956917114257812], 'thumb': [0.6657780151367187, 0.16907102966308593, 0.8770216674804687, 0.3993866577148438]};{'thumb': {'x_1': 0.817, 'y_1': 0.175, 'x_2': 0.8825, 'y_2': 0.29}, 'index': {'x_1': 0.666, 'y_1': 0.234, 'x_2': 0.7815, 'y_2': 0.4015}};{'index': 0.04213529476836072, 'thumb': 0.1400590588733781};['Placement for index finger on the syringe', 'Placement for thumb finger on the syringe']
